Date,Time,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
2023-11-16,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,74.7635,2.3845,105.8586,4.5813,86.6953,12.7804,172.8914,13.7656,19.9554,9.2015,0,73.6189,77.3936,10.6956,10.7716,9.488,99.8788,99.9458,99.8948,0,0.5751,12.69,21.6399,-108.5,2.0795,1.7541,4.9757,0.2716,0.4657,100
2023-11-16,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,36.1474,1.6816,198.8108,22.1062,107.4688,21.7279,47.5064,14.9871,16.6263,5.7474,0,94.1935,95.4576,11.4741,11.4711,11.6898,99.9781,,100,0,0.1746,11.3907,24.0228,-112.3333,2.1994,2.3391,2.3854,0.0352,0.1685,100
2023-11-16,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,58.6953,1.0468,38.6466,0.836,71.0173,10.9308,162.2192,30.8621,14.8579,18.0741,0,64.2455,54.9964,10.3418,10.4798,9.9036,99.9045,100,99.6847,0.0251,0.4928,10.6161,20.8692,-110.1667,1.8595,1.5248,9.4588,0.4354,3.4878,100
2023-11-16,16:00,Southern Remote,1,32.1515,1.2034,119.7527,5.6161,82.2765,14.5315,96.1122,10.1498,13.5762,5.8592,0,72.628,38.003,11.3138,11.3759,10.556,99.9642,,99.9758,0,0.8239,10.5833,22.8454,-110.1667,2.0823,2.165,4.195,0.3327,1.6079,100
2023-11-16,16:00,Southern Region,1,3029.2181,135.8024,137.6285,7.1377,104.8593,17.3521,5612.391,7.654,10.2373,4.636,256860,77.0108,89.549,10.6206,10.6381,10.2605,99.9021,96.491,99.7636,0.0091,0.6737,11.4591,22.4416,-110.8037,2.171,2.1184,4.4884,0.1563,0.5764,85.8433
2023-11-16,16:00,Southern City,1,1366.3985,53.6404,91.1523,4.0316,92.8232,15.7889,3003.7999,11.4401,13.3694,7.5271,0,73.4096,90.6265,10.5218,10.5491,10.0679,99.8943,95.5604,99.7226,0.0107,0.695,11.8433,22.041,-108.9563,2.1475,1.981,5.7047,0.2361,0.9352,100
2023-11-16,16:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,314.3344,9.0816,70.295,3.2043,78.7148,12.9133,748.9933,19.223,18.5987,12.2328,0,62.2955,78.9832,11.6023,11.6396,11.2207,99.9328,99.506,99.8033,0.0162,0.9313,12.2236,21.427,-106.2051,2.1907,2.0512,6.4357,0.3905,1.5724,100
2023-11-16,16:00,Aseer Province,1,1097.8086,51.0976,118.5846,4.7736,99.6655,17.3583,2305.4164,9.713,12.911,6.4237,0,78.8341,94.6294,10.5026,10.5226,10.0243,99.8922,94.8101,99.7073,0.008,0.5738,11.8085,22.3468,-109.84,2.1474,2.2018,5.1551,0.1571,0.685,100
2023-11-16,16:00,Jazan Province,1,371.9642,10.2966,64.018,2.7542,77.626,12.8514,919.3032,20.8271,18.0914,13.2337,0,64.1032,75.4605,11.1563,11.2852,10.2908,99.9248,99.5067,99.8064,0.015,0.8985,11.9387,21.3806,-106.6667,2.1384,1.8375,6.7524,0.398,1.7923,100
2023-11-16,16:00,Najran Province,1,69.3417,3.3788,109.4261,7.438,80.1496,13.5177,169.5995,13.1292,20.3123,9.8929,0,71.2075,64.2945,10.6397,10.6876,9.7591,99.8681,99.7918,99.8452,0,0.8825,12.4146,21.7548,-108.75,2.0381,1.7624,4.9072,0.3412,0.4925,100
2023-11-16,16:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,203.1302,8.414,135.3536,3.5258,86.0515,15.1802,551.089,5.8075,8.6985,4.0827,0,83.5182,96.3403,9.9741,9.9774,9.9278,99.8628,99.3629,99.5728,0.0135,0.6458,9.8457,22.076,-110.0926,2.2056,2.0535,5.9048,0.1603,0.9709,100
2023-11-16,16:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,841.0505,36.5353,115.0343,4.1033,104.0889,17.6056,1676.2668,12.7487,15.7121,8.3975,0,76.4166,93.8144,10.5875,10.6055,10.0652,99.9032,91.9003,99.7646,0.0058,0.5523,12.4033,22.4043,-109.5889,2.1247,2.4063,5.1377,0.1629,0.6023,100
2023-11-16,16:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4.6716,4.3813,108.4237,13.7245,31.0735,34.8959,30.2203,5.6894,29.7772,4.6487,0,75.9105,93.9189,11.2195,11.2538,10.5794,100,,99.7073,0,0.5034,4.9581,21.9853,-111.3333,2.4922,2.0245,2.529,0.1191,0.4093,100
2023-11-16,16:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,69.3417,3.3788,109.4261,7.438,80.1496,13.5177,169.5995,13.1292,20.3123,9.8929,0,71.2075,64.2945,10.6397,10.6876,9.7591,99.8681,99.7918,99.8452,0,0.8825,12.4146,21.7548,-108.75,2.0381,1.7624,4.9072,0.3412,0.4925,100
2023-11-16,16:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,48.9563,1.767,134.5356,17.3831,119.6335,22.2228,47.8403,19.9157,16.8765,8.192,0,92.9929,95.3275,11.326,11.3683,9.9871,100,,99.763,0,0.1626,12.3378,23.6336,-111.3333,2.1953,1.248,2.8751,0.0529,0.275,100
2023-11-16,16:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,57.6298,1.215,42.2669,1.4267,72.2773,12.479,170.3099,28.2044,15.7583,17.7006,0,71.348,60.1306,10.2755,10.4781,9.513,99.8856,100,99.8197,0.01,0.7569,10.5789,21.1343,-109.6667,1.8789,1.5572,8.3235,0.4357,3.0845,100
2023-11-16,17:00,Southern Remote,1,31.1374,0.9193,120.3993,3.3771,81.4465,13.2892,103.1445,10.0128,13.4452,6.2291,0,70.8364,63.7155,11.3758,11.452,10.4933,100,,99.9119,0.0169,0.423,10.366,22.7052,-108.1667,2.1336,2.1814,4.9407,0.3597,1.6438,100
2023-11-16,17:00,Southern Region,1,3031.3195,126.3468,133.9987,5.677,104.9612,16.9152,5707.1841,7.8495,10.2459,4.7219,270435,73.0916,92.6553,10.6188,10.6367,10.2538,99.9158,99.4145,99.7858,0.0089,0.7642,11.4722,22.4471,-110.6181,2.1796,2.0819,4.5834,0.1544,0.6121,85.1414
2023-11-16,17:00,Southern City,1,1442.8298,57.1307,101.0795,4.3342,97.4474,15.8833,3047.0325,11.8319,13.4729,7.4409,0,68.2635,92.7415,10.4939,10.5192,10.0967,99.9121,99.4817,99.7944,0.0099,0.8307,11.8175,22.0493,-108.7869,2.1589,1.9287,5.8906,0.2339,0.9967,100
2023-11-16,17:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,313.1497,8.6518,75.8751,3.0207,81.3277,12.8557,751.9118,18.8275,18.5351,11.8414,0,63.8114,88.5615,11.5965,11.635,11.2059,99.9234,99.6019,99.8429,0.0078,1.0941,12.2198,21.4873,-105.9231,2.2127,2.0523,6.5898,0.3647,1.581,100
2023-11-16,17:00,Aseer Province,1,1155.9952,50.8152,130.2947,4.4202,104.6528,17.1582,2376.4297,10.0364,12.77,6.4201,0,70.4273,95.3372,10.489,10.5061,10.0997,99.9158,99.4519,99.7672,0.0106,0.6954,11.8221,22.3605,-109.5867,2.1543,2.1307,5.3413,0.1626,0.7321,100
2023-11-16,17:00,Jazan Province,1,373.549,9.824,66.3807,2.2944,79.7886,12.5069,914.3326,20.8684,17.8979,13.1446,0,63.8462,84.8317,11.1574,11.2961,10.2841,99.9226,99.6026,99.8039,0.0092,1.0351,11.9156,21.3676,-106.2222,2.1756,1.7984,7.0687,0.3976,1.9435,100
2023-11-16,17:00,Najran Province,1,76.9125,3.4317,106.0033,6.2953,82.9704,13.4486,173.8112,14.2191,20.3316,10.1575,0,76.1993,75.8071,10.6593,10.7007,10.0246,99.8914,99.7223,99.9432,0.006,0.7498,12.4756,21.7367,-108.5,2.0513,1.5999,5.0385,0.2511,0.5167,100
2023-11-16,17:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,211.26,10.9031,130.4816,4.7179,85.4092,15.8519,588.78,6.0318,9.1544,4.0909,0,84.1301,96.6888,9.9329,9.9284,9.9908,99.8798,99.4995,99.7374,0.0131,0.7727,9.7302,22.0654,-109.8333,2.2235,2.0796,5.8531,0.1574,1.0174,100
2023-11-16,17:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,901.155,37.6655,127.7726,4.1261,110.798,17.5864,1709.6922,13.3554,15.5848,8.4565,0,64.6559,94.6772,10.5975,10.6144,10.1229,99.9319,99.4154,99.7858,0.01,0.6752,12.4412,22.4076,-109.3333,2.1371,2.1646,5.2868,0.1672,0.6391,100
2023-11-16,17:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5.7495,0.82,114.3669,9.3035,56.1276,19.4323,33.3561,5.329,15.0744,4.6697,0,68.4986,94.1305,10.8726,10.9154,10.3877,100,,99.5836,0,0.4887,7.4837,22.8377,-110.6667,2.3863,2.3564,4.9365,0.2529,0.6815,100
2023-11-16,17:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,76.9125,3.4317,106.0033,6.2953,82.9704,13.4486,173.8112,14.2191,20.3316,10.1575,0,76.1993,75.8071,10.6593,10.7007,10.0246,99.8914,99.7223,99.9432,0.006,0.7498,12.4756,21.7367,-108.5,2.0513,1.5999,5.0385,0.2511,0.5167,100
2023-11-16,17:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,37.8308,1.4266,237.465,21.827,118.6745,20.2245,44.6014,14.8994,16.048,6.0391,0,88.2353,96.6213,11.3607,11.3559,11.6938,100,,100,0,0.2444,11.8931,23.903,-111.6667,2.067,1.9224,3.1871,0.0533,0.2742,100
2023-11-16,17:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,60.3993,1.1722,39.7006,0.7646,72.7382,10.393,162.4209,30.2543,14.9678,18.9609,0,63.9547,66.8662,10.2399,10.4519,9.5549,99.9183,100,99.6622,0.0153,0.7663,10.6055,20.713,-108.1667,1.99,1.5131,9.2712,0.5485,4.2315,100
2023-11-16,18:00,Southern Remote,1,24.7543,0.881,69.5465,1.5036,62.8179,13.1606,117.4442,9.6145,13.4015,6.7615,0,70.1357,50.6384,11.1949,11.2302,10.7271,99.9931,,99.9786,0,0.4683,9.844,22.5428,-109.3333,2.1019,1.8127,4.1555,0.402,2.0072,100
2023-11-16,18:00,Southern Region,1,3048.9285,137.6407,121.319,5.9428,99.7531,17.2685,6014.9218,8.1569,10.5159,5.1217,268860,76.3796,92.6137,10.5845,10.6048,10.1942,99.9077,99.3805,99.7548,0.0092,0.7522,11.2573,22.4497,-110.544,2.1689,2.0762,4.5773,0.1591,0.6321,85.2071
2023-11-16,18:00,Southern City,1,1388.6633,54.8914,94.1788,4.3354,90.2716,15.7678,3206.2644,11.8944,13.5599,7.9129,0,72.7124,94.4408,10.4268,10.457,9.9686,99.8986,99.4182,99.7393,0.0105,0.751,11.5504,22.036,-108.7104,2.1431,1.957,5.8215,0.2388,1.0093,100
2023-11-16,18:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,331.9404,8.1692,73.01,2.0288,79.8437,12.7467,797.9711,20.1328,18.4493,12.8303,0,63.4329,81.9742,11.5083,11.5454,11.1399,99.9347,99.546,99.754,0.01,0.8692,12.2815,21.4076,-105.8462,2.1646,2.0415,6.4645,0.4006,1.6864,100
2023-11-16,18:00,Aseer Province,1,1096.3704,49.7529,112.6175,4.0383,96.6006,17.0575,2488.6362,10.0349,12.8652,6.861,0,77.5036,95.8154,10.4237,10.4465,9.9365,99.8997,99.375,99.7531,0.0074,0.6523,11.4787,22.3671,-109.6333,2.1396,2.1097,5.4099,0.1611,0.7597,100
2023-11-16,18:00,Jazan Province,1,393.9321,9.9954,66.6462,2.0855,78.9556,12.7079,973.067,21.6417,18.2012,13.6223,0,63.1826,82.4196,11.0494,11.1668,10.2862,99.9187,99.5475,99.7666,0.0136,0.8517,11.9629,21.3129,-106.2222,2.1468,1.8463,6.7208,0.3917,1.9029,100
2023-11-16,18:00,Najran Province,1,85.5577,3.2059,109.7311,4.9069,83.7239,13.4129,179.3526,15.1453,20.639,10.8211,0,67.1144,81.0587,10.6809,10.7362,9.712,99.8952,99.6912,99.6944,0.0126,0.9764,12.4901,21.8051,-108.6667,2.0948,1.6833,4.5644,0.2902,0.4698,100
2023-11-16,18:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,217.2883,12.0717,137.8489,6.2697,86.9783,15.9687,631.3376,6.1028,9.3811,4.3572,0,78.8833,96.623,9.9661,9.9846,9.736,99.8767,99.5384,99.6958,0.0076,0.6454,9.8502,21.9992,-109.6667,2.2464,1.9468,5.9828,0.162,1.118,100
2023-11-16,18:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,837.7255,35.6705,107.1914,3.3663,99.7643,17.4759,1773.7235,13.2422,15.5962,9.0586,0,76.5872,95.3969,10.5038,10.5229,10.0148,99.9092,99.238,99.7796,0.0076,0.6759,11.9592,22.4412,-109.5,2.1104,2.2459,5.3478,0.1645,0.6459,100
2023-11-16,18:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,6.8991,1.0121,103.2091,10.4306,61.4744,18.4841,34.9675,6.0604,15.7311,4.6846,0,77.1751,94.799,10.7561,10.7439,10.9543,100,,99.6174,0,0.321,7.7007,22.8477,-110.6667,2.3968,1.96,5.0519,0.2454,0.4977,100
2023-11-16,18:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,85.5577,3.2059,109.7311,4.9069,83.7239,13.4129,179.3526,15.1453,20.639,10.8211,0,67.1144,81.0587,10.6809,10.7362,9.712,99.8952,99.6912,99.6944,0.0126,0.9764,12.4901,21.8051,-108.6667,2.0948,1.6833,4.5644,0.2902,0.4698,100
2023-11-16,18:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,34.4576,0.9986,188.811,18.3741,102.8233,18.4837,48.6076,15.7054,14.8247,6.4968,0,94.4495,97.6242,11.3253,11.3394,10.4737,100,,100,0,0.1674,11.3649,24.0129,-112,2.0584,1.9991,3.2948,0.0469,0.2091,100
2023-11-16,18:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,61.9917,1.8262,43.0429,2.2531,74.6381,12.4743,175.0959,28.581,17.06,17.1571,0,62.2494,85.4376,10.0973,10.2512,9.5522,99.8359,100,99.8431,0.0299,0.7731,10.5156,20.8104,-108.6667,2.0511,1.6152,7.909,0.3504,3.178,100
2023-11-16,19:00,Southern Remote,1,30.0676,1.1632,65.2767,1.3789,63.8199,13.5731,134.89,12.1328,14.5317,8.8161,0,40.7509,59.3579,11.2552,11.2883,10.9696,99.9722,,99.9289,0,0.4909,10.0034,22.4058,-106.6667,2.1293,1.9314,5.2026,0.4619,2.6453,100
2023-11-16,19:00,Southern Region,1,3190.1774,139.2998,115.7345,5.7313,100.9451,17.3653,6004.758,8.5313,10.5117,5.2611,269580,75.0717,92.1587,10.5912,10.608,10.3011,99.9078,99.4987,99.821,0.0083,0.7691,11.4393,22.4541,-110.4391,2.1634,2.1042,4.7032,0.1737,0.6572,85.2301
2023-11-16,19:00,Southern City,1,1429.9946,58.0629,89.3288,4.1013,90.7957,16.0793,3205.6736,12.3986,13.6796,8.3118,0,74.309,93.3074,10.4376,10.4642,10.0838,99.8997,99.5465,99.8018,0.0086,0.8359,11.6569,22.0382,-108.6284,2.1415,1.9568,5.9779,0.2607,1.033,100
2023-11-16,19:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,346.1367,9.1699,65.7666,2.0191,79.9672,13.1873,809.6415,21.524,18.7705,13.9783,0,59.1548,84.3714,11.4653,11.4992,11.1606,99.9434,99.6981,99.8823,0.0083,0.8686,12.391,21.5316,-105.7179,2.176,1.9615,6.6516,0.4302,1.7794,100
2023-11-16,19:00,Aseer Province,1,1140.6692,53.2682,110.0599,4.465,97.392,17.4378,2490.85,10.4857,13.0445,7.1721,0,76.5331,95.1334,10.4462,10.4587,10.2103,99.8964,99.5253,99.7783,0.0087,0.7604,11.5886,22.3061,-109.4133,2.1252,2.1608,5.4841,0.1776,0.7792,100
2023-11-16,19:00,Jazan Province,1,408.0641,10.2674,59.2798,1.6049,78.6292,12.8393,989.4209,23.3895,18.1708,15.0405,0,61.6604,84.3736,11.0166,11.1743,10.1908,99.9293,99.6986,99.8643,0.0085,0.8648,12.0964,21.4005,-106.0889,2.1554,1.7952,7.0934,0.4485,2.0451,100
2023-11-16,19:00,Najran Province,1,83.708,3.3099,109.6357,5.3328,81.7317,14.4139,184.2495,14.833,20.9536,10.8662,0,66.2447,71.1976,10.8067,10.8622,9.8038,99.8816,99.2914,99.7956,0,0.8953,12.5244,22.2679,-108.6667,2.065,1.8007,4.3525,0.2575,0.4342,100
2023-11-16,19:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,205.393,12.0413,137.7527,6.1651,84.7889,15.7679,611.0838,5.8372,9.2573,4.426,0,78.5278,96.564,9.9722,9.9632,10.0811,99.8837,99.6293,99.7652,0.0065,0.6654,9.612,21.7918,-109.3889,2.2332,1.956,5.7504,0.1678,1.1702,100
2023-11-16,19:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,895.3564,39.3638,105.3855,3.9836,101.6893,18.1399,1798.7359,14.2691,16.035,9.5427,0,75.4082,94.5062,10.5172,10.5294,10.2471,99.901,99.4355,99.7902,0.0101,0.8235,12.1519,22.4232,-109.3,2.0963,2.2595,5.4873,0.184,0.6611,100
2023-11-16,19:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,8.1946,0.8527,80.9339,8.1018,56.0684,18.1623,33.471,7.9232,15.6632,6.1026,0,75.9597,95.7947,10.879,10.8773,10.8938,100,,99.5708,0,0.2578,7.4816,22.9836,-110.6667,2.4366,2.1917,5.5438,0.1646,0.4127,100
2023-11-16,19:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,83.708,3.3099,109.6357,5.3328,81.7317,14.4139,184.2495,14.833,20.9536,10.8662,0,66.2447,71.1976,10.8067,10.8622,9.8038,99.8816,99.2914,99.7956,0,0.8953,12.5244,22.2679,-108.6667,2.065,1.8007,4.3525,0.2575,0.4342,100
2023-11-16,19:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,31.7252,1.0104,178.5341,11.5211,96.661,18.7137,47.5593,15.3057,15.0155,6.6188,0,93.0791,92.0635,11.494,11.5358,10.2122,99.9425,,100,0,0.4881,10.9978,24.0287,-112,2.0699,1.9934,3.627,0.0732,0.2461,100
2023-11-16,19:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,61.9274,1.0975,38.4324,0.5944,71.9506,10.7278,179.7794,31.9686,15.4127,19.7809,0,73.942,84.3883,10.0833,10.3235,9.4809,99.8544,100,99.7712,0.0094,0.8477,10.6765,20.6837,-108.5,2.0263,1.6068,9.3366,0.5412,3.6856,100
2023-11-16,20:00,Southern Remote,1,33.7471,1.1677,60.2833,1.4205,67.4228,13.6265,151.3299,13.3475,15.0029,9.3497,0,75.4379,53.3187,11.1566,11.1782,10.9854,99.9797,,99.9263,0.0051,0.6038,10.0605,22.2825,-106,2.2016,2.0607,5.8133,0.3893,2.8391,100
2023-11-16,20:00,Southern Region,1,3385.8303,149.1953,110.5552,5.6459,102.8512,17.8009,6168.5059,8.9862,10.7842,5.3859,270000,76.1423,90.0225,10.5709,10.5898,10.2306,99.8902,99.3912,99.7923,0.0067,0.8037,11.4402,22.5028,-110.3727,2.1587,2.0698,4.7084,0.1647,0.6398,85.2071
2023-11-16,20:00,Southern City,1,1494.8765,62.4563,85.8095,3.9943,91.7139,16.5628,3315.3264,12.8706,13.9759,8.4341,0,72.8943,91.2774,10.4115,10.4472,9.9012,99.8743,99.4195,99.7762,0.0075,0.8284,11.714,22.1144,-108.5464,2.1313,1.9117,5.9494,0.26,1.0314,100
2023-11-16,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,324.2631,10.7625,62.672,2.398,76.2735,13.9604,865.2123,20.6535,19.2095,13.5936,0,64.148,80.6694,11.4636,11.4942,11.1982,99.9274,99.5673,99.8341,0.0097,0.9158,12.0776,21.6783,-105.7179,2.202,2.019,6.5032,0.433,1.7576,100
2023-11-16,20:00,Aseer Province,1,1195.6273,58.3761,94.7297,4.3112,97.7875,18.0735,2535.606,11.0696,13.3657,7.378,0,78.5424,94.5735,10.44,10.4585,10.0656,99.8672,99.3882,99.7856,0.0064,0.7477,11.646,22.3824,-109.3,2.1216,2.0515,5.6022,0.1786,0.7937,100
2023-11-16,20:00,Jazan Province,1,395.577,12.3293,57.5924,2.0207,76.8592,13.6754,1052.7418,22.7859,18.719,14.5907,0,64.5587,78.181,10.9562,11.1143,10.0598,99.9159,99.5561,99.8293,0.0105,0.9633,11.8775,21.5666,-106.1333,2.1607,1.8324,6.8794,0.4397,2.022,100
2023-11-16,20:00,Najran Province,1,93.2761,3.0037,108.6462,3.9451,89.6277,13.8474,193.1986,16.0153,21.1911,10.7492,0,64.9954,69.5526,10.5868,10.6508,9.7076,99.8364,99.574,99.721,0,0.8123,12.9836,21.7768,-108.3333,2.0281,1.8486,4.7205,0.2469,0.5623,100
2023-11-16,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,214.392,13.2392,115.8364,6.1864,82.9345,16.4457,642.3925,6.1185,9.4456,4.6125,0,81.5049,97.3225,9.9812,10.0027,9.6955,99.8213,99.4124,99.6739,0.0088,0.6034,9.9314,21.9451,-109.3333,2.201,1.8477,5.5119,0.1686,1.1202,100
2023-11-16,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,937.4995,42.2803,91.1555,3.7338,102.7814,18.5873,1819.7951,15.0734,16.3763,9.7626,0,76.9549,93.2965,10.5172,10.5314,10.1861,99.8898,99.3696,99.8304,0.0055,0.82,12.1672,22.4715,-109.1667,2.1007,2.1193,5.7165,0.1874,0.702,100
2023-11-16,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,7.3842,1.5573,51.3601,11.7768,47.6106,23.6831,28.1531,9.0162,18.4603,6.6751,0,75.5276,96.0576,10.7602,10.7314,10.928,99.931,,99.7727,0,0.8997,7.0502,23.0672,-111.3333,2.4317,2.2836,5.7367,0.1388,0.3668,100
2023-11-16,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,93.2761,3.0037,108.6462,3.9451,89.6277,13.8474,193.1986,16.0153,21.1911,10.7492,0,64.9954,69.5526,10.5868,10.6508,9.7076,99.8364,99.574,99.721,0,0.8123,12.9836,21.7768,-108.3333,2.0281,1.8486,4.7205,0.2469,0.5623,100
2023-11-16,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,36.3516,1.2993,186.5129,16.1097,104.5071,20.1735,45.2653,16.3021,15.5635,6.5226,0,91.4847,92.1866,11.52,11.5268,11.0266,99.9694,,100,0,0.52,11.1315,24.1555,-110.6667,2.0589,2.0476,3.1951,0.0314,0.1738,100
2023-11-16,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,71.3139,1.5668,42.7158,1.0698,79.64,11.9405,187.5295,32.5923,16.4634,19.0407,0,66.0831,64.4235,9.8372,10.1098,9.0282,99.8486,94.1176,99.8086,0.0147,1.2035,10.9456,20.9383,-108.8333,1.9696,1.5928,8.7115,0.4726,3.6856,100
2023-11-16,21:00,Southern Remote,1,42.4226,1.1881,120.6283,3.1497,83.2386,14.7517,144.6622,13.0485,15.1257,7.4907,0,80.4216,33.8127,11.0801,11.1212,10.671,99.9614,,99.979,0,0.3475,9.7462,22.3748,-108,2.1612,2.098,4.7157,0.1832,1.7989,100
2023-11-16,21:00,Southern Region,1,3492.0712,148.179,118.1264,5.6325,103.787,17.6958,6189.0923,9.1672,10.7721,5.4572,270000,78.2602,88.1272,10.5251,10.5411,10.2429,99.8919,99.4296,99.8032,0.0075,0.7413,11.4545,22.4337,-110.4074,2.1567,2.115,4.6496,0.166,0.6044,85.2071
2023-11-16,21:00,Southern City,1,1649.8033,62.2838,93.7947,4.0582,97.7151,16.513,3350.356,13.7032,13.9937,8.6423,0,75.3032,92.7237,10.3572,10.3842,9.9587,99.881,99.4605,99.7694,0.0085,0.7803,11.8567,21.95,-108.4918,2.1285,1.9484,6.0586,0.2676,1.0002,100
2023-11-16,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,357.0272,10.8397,66.4305,2.9748,79.8285,13.8827,858.3294,21.8694,19.2454,13.5194,0,68.0688,69.6987,11.4258,11.465,11.0638,99.9117,99.5895,99.8639,0.0071,0.8777,12.2459,21.4465,-105.7179,2.1765,2.0122,6.5781,0.3986,1.5858,100
2023-11-16,21:00,Aseer Province,1,1314.1719,56.6463,120.2835,4.195,105.3822,17.8576,2573.37,11.7472,13.3273,7.5058,0,78.9681,95.2911,10.3681,10.3783,10.1637,99.8832,99.4343,99.7704,0.009,0.6481,11.6915,22.2217,-109.3067,2.1339,2.1069,5.699,0.1859,0.7545,100
2023-11-16,21:00,Jazan Province,1,429.0575,12.8103,60.8558,2.4781,79.4559,13.791,1040.2995,23.6071,18.756,14.4881,0,69.1834,69.803,10.9569,11.0985,10.073,99.9046,99.5907,99.8566,0.0084,0.908,11.9534,21.4029,-106.1556,2.1475,1.8582,6.8423,0.4021,1.8267,100
2023-11-16,21:00,Najran Province,1,104.2601,3.0064,90.369,3.7214,91.0229,13.879,200.1479,18.8329,21.4095,12.3076,0,72.373,72.2935,10.442,10.5387,9.3441,99.8263,99.6988,99.7524,0,1.0778,13.3937,21.6643,-108.6667,1.9503,1.7853,5.3388,0.3471,0.6178,100
2023-11-16,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,223.8176,9.5431,143.1838,4.1684,87.816,15.4249,686.5906,6.1651,9.2878,4.5899,0,80.7446,96.7867,9.9738,9.9774,9.9161,99.8329,99.474,99.7775,0.0135,0.7862,9.8069,21.9965,-109.4074,2.2444,2.0295,5.9196,0.1701,1.1203,100
2023-11-16,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1033.0978,44.3936,116.7917,4.0231,110.535,18.8291,1806.3699,16.1699,16.4542,9.9913,0,77.7878,94.5123,10.4439,10.4551,10.1996,99.911,99.4003,99.7659,0.0063,0.5813,12.2067,22.2356,-109.1,2.1074,2.1043,5.7157,0.1962,0.6425,100
2023-11-16,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,12.6158,1.2738,63.0389,8.7908,68.3666,20.1713,35.2015,11.599,17.1405,7.6605,0,77.0383,94.1756,10.7448,10.6537,11.2168,99.973,,99.7517,0.027,0.3238,8.4585,22.6248,-111.3333,2.3435,2.3684,6.7622,0.164,0.4082,100
