Date,Time,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
2023-11-16,21:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1572.9761,3989,88.5625,0.1452,0.1798,0.2163,0.0003,3.4257,0.0003,52.5796,66.0542,23.6253
2023-11-16,21:00,Aseer Province,1,18471.926,59041,95.9846,0.4722,0.4969,0.0728,0.0001,4.5608,0.0001,26.21,52.5837,6.2087
2023-11-16,21:00,Jazan Province,1,11142.0356,32427,95.396,0.4513,0.4627,0.1189,0.0001,3.5678,0.0001,32.2606,51.6729,10.0948
2023-11-16,21:00,Najran Province,1,5079.1686,14308,93.5151,0.2937,0.3502,0.1544,0.0003,2.9338,0.0003,43.5423,64.7885,12.226
2023-11-16,22:00,Southern Region,1,8518.7632,33555,99.412,3.1386,1.6049,0.0062,0,6.1238,0,9.7969,26.2694,1.4306
2023-11-16,22:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,816.1208,3538,99.6356,6.2648,2.2387,0.0022,0,9.0764,0,3.6911,14.0297,0.5809
2023-11-16,22:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1889.5613,6730,99.3344,2.4287,1.3169,0.0154,0,4.7605,0,15.5971,30.2487,2.7571
2023-11-16,22:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,832.929,3488,99.3812,5.992,2.1304,0.0032,0,9.1166,0,3.6968,14.0976,0.5558
2023-11-16,22:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1412.405,5860,98.9179,2.5106,1.2094,0.0047,0,3.6579,0,20.7893,32.1389,5.9512
2023-11-16,22:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,879.9935,3764,99.6282,6.4883,2.3979,0.0004,0,4.4064,0,13.4909,37.2346,1.7317
2023-11-16,22:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1432.9481,4972,99.7326,7.4775,2.8062,0.0013,0,5.3435,0,10.7782,24.8864,1.5075
2023-11-16,22:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,747.8759,2993,99.8472,9.6537,4.5821,0.0034,0.0001,1.0547,0.0001,55.5474,67.6896,12.0418
2023-11-16,22:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,126.3868,632,99.9405,3.9719,1.6237,0.0024,0,0.8017,0,58.908,63.1062,20.3419
2023-11-16,22:00,Aseer Province,1,3942.9531,16651,99.3488,4.0619,1.6904,0.0031,0,7.0448,0,7.1051,22.0466,1.1175
2023-11-16,22:00,Jazan Province,1,3319.7134,11691,99.5164,3.3896,1.6688,0.0086,0,5.0427,0,13.0879,27.595,2.0787
2023-11-16,22:00,Najran Province,1,875.5539,3635,99.8618,7.8418,3.7008,0.0032,0.0001,1.0125,0.0001,56.0662,66.8316,12.755
2023-11-16,23:00,Southern Region,1,45845.5047,132193,93.673,0.2975,0.341,0.1096,0.0002,4.4308,0.0002,31.3832,53.766,9.4312
2023-11-16,23:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,4786.9649,15450,96.6397,0.4258,0.4587,0.0522,0.0001,6.0809,0.0001,18.1493,43.639,4.4491
2023-11-16,23:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,8859.1437,22740,91.0328,0.2438,0.2795,0.1764,0.0003,3.9194,0.0003,37.1863,53.6968,13.8898
2023-11-16,23:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,5137.1564,14697,94.5834,0.2452,0.2917,0.0708,0.0002,6.8513,0.0002,20.6026,46.2667,5.7935
2023-11-16,23:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,7088.2478,21197,93.4191,0.2878,0.3308,0.1194,0.0001,3.1047,0.0001,44.4271,58.435,17.6188
2023-11-16,23:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5983.6058,18379,95.4729,0.3326,0.3827,0.06,0.0001,3.3589,0.0001,40.2089,61.8105,12.9151
2023-11-16,23:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7057.1258,19342,93.5184,0.2876,0.3292,0.0963,0.0003,4.0878,0.0003,32.5055,52.4474,11.3181
2023-11-16,23:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3984.5593,12397,94.4212,0.4316,0.519,0.1427,0.0001,2.7817,0.0001,42.2995,64.7297,10.3858
2023-11-16,23:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1384.0166,3505,90.6528,0.2033,0.2265,0.1567,0.0008,3.3633,0.0008,47.9689,62.0598,20.856
2023-11-16,23:00,Aseer Province,1,22998.2118,69729,94.902,0.3114,0.3571,0.0791,0.0001,4.8999,0.0001,27.7556,52.4104,7.6737
2023-11-16,23:00,Jazan Province,1,15904.5321,42036,92.1246,0.2616,0.2994,0.1405,0.0003,4.011,0.0003,34.8625,53.0572,12.5276
2023-11-16,23:00,Najran Province,1,5378.0764,15942,93.4759,0.3536,0.4148,0.1457,0.0002,2.9006,0.0002,43.8782,63.9432,12.9054
2023-11-17,00:00,Southern Region,1,9065.6095,39077,99.005,1.0451,0.7966,0.0346,0.0001,6.3853,0.0001,10.2921,26.4372,2.0525
2023-11-17,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,924.1023,4728,99.4072,2.0712,1.2245,0.023,0.0001,8.8469,0.0001,4.1314,15.0851,0.7913
2023-11-17,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1929.472,7285,99.0003,0.8767,0.6916,0.0392,0.0002,5.1761,0.0002,15.4713,28.7656,3.9626
2023-11-17,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1132.1624,5538,98.703,0.4405,0.4132,0.0333,0.0002,9.347,0.0002,5.0506,17.1962,1.1878
2023-11-17,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1377.8066,5257,98.045,0.8903,0.6078,0.0545,0.0001,4.1753,0.0001,21.6435,31.3577,8.2973
2023-11-17,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,918.9049,4488,99.3583,2.0671,1.273,0.0042,0,4.7215,0,12.8857,35.8668,2.1997
2023-11-17,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1614.2086,6273,99.334,1.482,1.2228,0.0223,0,5.3686,0,12.2393,27.3842,2.0411
2023-11-17,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,761.4185,3530,99.0696,0.971,0.8016,0.0855,0,1.392,0,50.2274,64.5298,13.2974
2023-11-17,00:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,125.5976,783,99.9807,9.0315,2.5637,0,0,0.6884,0,59.8473,65.0537,26.44
2023-11-17,00:00,Aseer Province,1,4352.1613,20009,98.8214,0.9586,0.7232,0.0305,0.0001,7.305,0.0001,7.7773,22.8454,1.6616
2023-11-17,00:00,Jazan Province,1,3542.7802,13551,99.1597,1.0761,0.8619,0.0308,0.0001,5.2848,0.0001,13.8006,28.0051,2.9413
2023-11-17,00:00,Najran Province,1,888.7314,4322,99.2511,1.1648,0.8961,0.068,0,1.2641,0,51.5306,64.6028,14.2648
2023-11-17,01:00,Southern Region,1,8409.9797,55512,99.4213,2.6796,1.4146,0.008,0,6.3816,0,9.958,26.2054,1.6276
2023-11-17,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,885.0148,6854,99.6017,4.5794,1.8134,0.0053,0,9.0012,0,3.9508,14.9346,0.6654
2023-11-17,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1859.1591,9987,99.4256,1.4901,1.0902,0.0205,0,5.0854,0,15.4134,28.6336,3.3679
2023-11-17,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,886.3261,6379,99.3598,3.0778,1.2564,0.0123,0,9.381,0,4.1786,15.5895,0.6339
2023-11-17,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1246.0067,7256,98.7835,1.7758,0.9406,0.0071,0.0001,4.1235,0.0001,21.3603,31.755,7.2996
2023-11-17,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,846.2847,6370,99.2334,3.9811,1.5363,0.0012,0,4.9413,0,11.9252,33.1712,1.9002
2023-11-17,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1562.3886,9965,99.7628,4.5857,2.49,0.0029,0,4.8998,0,13.4911,29.1576,1.912
2023-11-17,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,721.6906,5609,99.8334,7.5447,3.4076,0.0005,0,1.0283,0,53.9111,66.2538,11.2747
2023-11-17,01:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,107.9025,1001,99.9926,8.5113,3.4071,0,0,0.7755,0,58.9726,63.8207,18.7383
2023-11-17,01:00,Aseer Province,1,3863.6644,26870,99.197,2.7367,1.2289,0.0062,0,7.427,0,7.1685,21.946,1.2744
2023-11-17,01:00,Jazan Province,1,3419.806,19926,99.5853,2.1738,1.4745,0.0124,0,5.0216,0,14.4237,28.7407,2.6208
2023-11-17,01:00,Najran Province,1,831.3025,6625,99.8611,7.6895,3.3936,0.0004,0,0.9876,0,54.7604,65.7731,12.0215
2023-11-17,02:00,Southern Region,1,5648.6156,27083,99.5344,4.1581,1.3779,0.0053,0,7.1498,0,7.0359,19.2451,1.188
2023-11-17,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,561.9675,3168,99.6606,5.151,1.3434,0.0015,0,9.2181,0,2.6896,10.1347,0.4732
2023-11-17,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1233.116,4870,99.5851,3.8684,1.4241,0.0158,0,6.008,0,10.6554,20.1906,2.406
2023-11-17,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,559.2532,3099,99.3878,4.2014,1.164,0.0047,0,10.1872,0,2.5882,9.6754,0.4397
2023-11-17,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,866.8973,4158,99.0387,2.3298,0.9479,0.0014,0,4.6188,0,17.1031,25.5084,6.0848
2023-11-17,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,541.817,3288,99.4864,5.1938,1.4721,0.0005,0,5.4015,0,9.0153,26.5127,1.5042
2023-11-17,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1140.5745,4403,99.7569,5.7107,1.9799,0.0021,0,5.9699,0,9.376,21.9707,1.2795
2023-11-17,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,460.872,2395,99.8142,8.9683,2.6759,0.0013,0,1.0427,0,49.7949,64.3188,8.9635
2023-11-17,02:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,78.8165,736,99.9896,10.1306,2.9292,0,0,0.764,0,58.0482,62.6561,17.0036
2023-11-17,02:00,Aseer Province,1,2531.5458,13713,99.3591,3.4658,1.1305,0.0018,0,8.0283,0,5.0888,15.8492,0.9629
2023-11-17,02:00,Jazan Province,1,2371.2902,9265,99.672,4.5234,1.6179,0.0094,0,6.0172,0,9.977,20.8693,1.8122
2023-11-17,02:00,Najran Province,1,540.4779,3139,99.8455,9.1319,2.7163,0.001,0,0.9959,0,51.2554,63.9269,9.6815
2023-11-17,03:00,Southern Region,1,33510.4388,101554,96.2513,0.4888,0.5191,0.0752,0.0001,4.0143,0.0001,28.9125,53.1621,7.019
2023-11-17,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3485.8473,12061,98.1147,0.817,0.7696,0.035,0,5.8411,0,14.6778,39.9951,2.7796
2023-11-17,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6205.0576,16936,95.1464,0.3834,0.414,0.1236,0.0001,3.6188,0.0001,34.8544,52.4154,11.5326
2023-11-17,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3330.8225,10707,97.1049,0.4919,0.5083,0.0474,0.0001,6.8525,0.0001,15.141,40.6615,3.4043
2023-11-17,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5359.601,16211,95.2255,0.4578,0.4892,0.0805,0,2.5677,0,47.5332,60.9707,18.2354
2023-11-17,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4914.1087,15767,96.2646,0.5242,0.5595,0.0648,0.0001,2.8803,0.0001,40.1358,63.6076,10.4558
2023-11-17,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4400.5835,13329,97.5225,0.8035,0.7133,0.035,0,3.2566,0,28.8044,49.6841,7.5679
2023-11-17,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3357.5896,9662,96.0386,0.4575,0.5404,0.1125,0.0001,2.5481,0.0001,42.2386,64.7516,9.7579
2023-11-17,03:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1435.7018,3713,91.6277,0.1639,0.2112,0.137,0,3.2508,0,53.1752,68.1753,21.2948
2023-11-17,03:00,Aseer Province,1,17092.455,54762,96.5194,0.5363,0.5583,0.0594,0.0001,4.513,0.0001,25.0409,51.6395,5.5115
2023-11-17,03:00,Jazan Province,1,10593.9804,30207,96.2186,0.5036,0.5112,0.0831,0.0001,3.4647,0.0001,32.071,51.1638,9.6022
2023-11-17,03:00,Najran Province,1,4802.8766,13417,94.9939,0.3327,0.405,0.1179,0.0001,2.6886,0.0001,45.5314,65.9039,12.6454
2023-11-17,04:00,Southern Region,1,8615.224,35131,99.3373,2.5578,1.4556,0.009,0,6.0959,0,10.2551,26.5484,1.5333
2023-11-17,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,730.3782,3398,99.6797,6.3506,2.4314,0.0046,0,9.2278,0,3.5145,12.8814,0.5331
2023-11-17,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2081.4817,7567,99.1012,1.6161,1.0436,0.022,0,4.5924,0,17.2092,30.3761,3.6321
2023-11-17,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,761.981,3487,99.3897,5.3445,1.8661,0.0093,0,9.5937,0,3.5525,13.3839,0.541
2023-11-17,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1423.265,6265,98.9388,2.5668,1.3022,0.0051,0,3.4651,0,22.3194,34.1993,6.1599
2023-11-17,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,831.0194,3890,99.5366,6.3784,2.1908,0,0,4.8433,0,12.3522,32.8404,1.7425
2023-11-17,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1498.2438,5268,99.6981,7.3802,2.6156,0.0016,0,4.8654,0,12.4543,28.2383,1.7018
2023-11-17,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,728.8043,3058,99.8148,9.7562,4.8652,0.0018,0.0001,1.033,0.0001,55.9683,68.4876,10.5526
2023-11-17,04:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,143.3067,730,99.7987,2.1571,1.1179,0.0023,0,0.975,0,59.7938,65.5328,20.1008
2023-11-17,04:00,Aseer Province,1,3747.9231,17040,99.3398,3.939,1.6634,0.0047,0,7.1859,0,7.0837,21.418,1.1109
2023-11-17,04:00,Jazan Province,1,3576.8197,12823,99.3765,2.3779,1.3638,0.0125,0,4.7321,0,14.8727,29.3337,2.614
2023-11-17,04:00,Najran Province,1,873.7373,3800,99.8106,6.0809,3.3465,0.0019,0.0001,1.0254,0.0001,56.632,67.9077,11.6868
2023-11-17,05:00,Southern Region,1,14012.3273,60451,99.4518,4.6847,2.2608,0.0062,0,3.8286,0,20.2139,44.865,2.9754
2023-11-17,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1487.7513,7922,99.6009,7.0539,2.7858,0.0036,0,6.705,0,8.7958,30.4095,1.1462
2023-11-17,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2945.5852,10214,99.4946,4.255,2.0791,0.014,0,2.7733,0,28.7241,45.6944,6.7253
2023-11-17,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1464.2429,7148,99.325,4.2992,1.6296,0.0063,0,7.3367,0,9.2008,31.1081,1.2447
2023-11-17,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2016.3174,7816,98.8682,3.4415,1.9304,0.0036,0,2.1824,0,36.0575,50.7823,9.1936
2023-11-17,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1486.0397,6845,99.553,7.7989,2.6779,0.0004,0,2.7105,0,25.2588,53.234,3.5773
2023-11-17,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2563.2435,9930,99.6267,3.9393,2.3976,0.0038,0,2.8256,0,25.3741,46.8473,4.2133
2023-11-17,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1214.1943,7017,99.7076,5.1061,3.0954,0.0041,0,0.8076,0,64.5656,73.8868,16.8028
2023-11-17,05:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,297.9151,1174,99.9757,10.0325,3.3148,0,0,0.531,0,74.9971,78.7758,44.1948
2023-11-17,05:00,Aseer Province,1,6456.3005,29738,99.3012,4.912,2.1506,0.0034,0,4.8941,0,14.8788,39.9282,2.0486
2023-11-17,05:00,Jazan Province,1,5504.415,20115,99.56,4.0978,2.21,0.0091,0,2.8087,0,27.0047,46.0759,5.3969
2023-11-17,05:00,Najran Province,1,1514.5739,8213,99.7605,5.7958,3.1431,0.0033,0,0.7406,0,66.6805,74.929,20.8345
2023-11-17,06:00,Southern Region,1,8601.7638,35241,99.4111,3.8595,1.9999,0.0087,0.0001,5.1248,0.0001,12.5278,30.9265,1.6652
2023-11-17,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,795.1459,4688,99.553,3.5447,1.7476,0.0101,0,8.557,0,4.2093,15.1316,0.5604
2023-11-17,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1970.1145,6228,99.4543,4.7956,2.1506,0.0185,0.0001,3.7304,0.0001,18.9836,33.4669,3.6827
2023-11-17,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,821.9822,4421,99.2598,2.2236,1.1084,0.0077,0.0001,9.0117,0.0001,4.909,17.3645,0.6209
2023-11-17,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1417.5597,4915,98.827,3.6323,1.9012,0.0086,0,2.6387,0,29.8239,43.1664,7.3698
2023-11-17,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,849.1613,3866,99.3333,6.3211,2.614,0.0005,0,3.4635,0,17.7761,43.251,2.1607
2023-11-17,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1544.1599,5533,99.6533,2.8492,1.8735,0.0027,0.0001,4.4944,0.0001,13.4713,29.2649,1.9067
2023-11-17,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,678.6018,3267,99.8075,6.06,3.0858,0.0038,0.0001,0.8401,0.0001,56.9627,71.0689,9.0302
2023-11-17,06:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,236.8886,935,99.9758,10.6743,3.6428,0,0,0.4995,0,74.826,78.5791,37.5543
2023-11-17,06:00,Aseer Province,1,3884.3249,17884,99.2046,3.6587,1.8226,0.007,0,6.2044,0,9.3052,26.8954,1.2204
2023-11-17,06:00,Jazan Province,1,3512.2768,11755,99.5512,3.7865,2.0409,0.011,0.0001,4.0561,0.0001,16.2591,31.5158,2.7422
2023-11-17,06:00,Najran Province,1,917.012,4214,99.8405,7.1705,3.2846,0.003,0.0001,0.7223,0.0001,62.0229,73.4418,13.0244
2023-11-17,07:00,Southern Region,1,13374.2034,62292,99.3949,4.8871,2.3681,0.0078,0,3.7347,0,20.4481,44.8584,3.1587
2023-11-17,07:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1571.5824,8498,99.5443,6.2535,2.3612,0.0048,0,6.0531,0,10.2876,33.0258,1.4923
2023-11-17,07:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2647.6176,10330,99.3922,4.2108,2.3086,0.0214,0,2.961,0,25.6816,43.5174,5.4255
2023-11-17,07:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1454.9588,7443,99.26,4.6945,1.7128,0.0083,0,6.7281,0,9.9324,31.7235,1.5555
2023-11-17,07:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1840.3348,7971,98.9302,4.3371,2.2737,0.0019,0,2.1337,0,35.9435,49.4663,9.0862
2023-11-17,07:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1455.7855,7768,99.3328,5.5861,2.4916,0.0023,0.0001,2.7047,0.0001,26.2426,55.7286,3.6597
2023-11-17,07:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2383.7832,9772,99.5934,4.72,2.6252,0.0025,0,2.9403,0,22.8877,44.2293,4.1278
2023-11-17,07:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1240.3311,6929,99.7273,5.6305,3.7817,0.001,0,0.9924,0,60.8439,75.073,13.6368
2023-11-17,07:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,270.1825,1224,99.9197,5.3646,2.288,0,0,0.7898,0,73.0348,80.4924,33.0225
2023-11-17,07:00,Aseer Province,1,6325.7745,31695,99.2436,5.0829,2.1953,0.0042,0,4.61,0,15.8895,40.8675,2.3131
2023-11-17,07:00,Jazan Province,1,5025.5924,20067,99.4905,4.4231,2.4416,0.0123,0,2.9636,0,24.2455,43.7181,4.7418
2023-11-17,07:00,Najran Province,1,1513.2089,8173,99.7603,5.5699,3.3494,0.0008,0,0.9505,0,63.1016,76.1419,16.2741
2023-11-17,08:00,Southern Region,1,14678.7213,50458,99.2826,3.8667,2.0644,0.0122,0,3.2105,0,23.9612,49.8421,3.3892
2023-11-17,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1352.4921,6230,99.4666,4.309,2.011,0.0037,0,6.1955,0,9.0452,29.7474,1.0949
2023-11-17,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3219.3324,9291,99.3094,3.7907,2.0967,0.0234,0,2.1458,0,34.8325,52.8942,7.7229
2023-11-17,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1426.3553,5550,99.1577,2.4262,1.276,0.014,0,6.7859,0,10.7238,33.71,1.3791
2023-11-17,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2119.1634,6713,98.8547,4.7295,2.3086,0.0066,0,1.8378,0,41.5576,56.5615,9.4465
2023-11-17,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1669.0574,5810,99.4699,7.6146,2.5314,0.0004,0,2.4678,0,31.2566,61.7282,4.0635
2023-11-17,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2639.0459,8744,99.2592,2.9087,1.9014,0.0161,0,2.3652,0,28.8696,51.0544,5.3961
2023-11-17,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1237.152,4951,99.5259,2.9798,2.3875,0.0114,0,0.7217,0,66.2643,76.6791,15.6446
2023-11-17,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,552.3579,1276,99.8496,8.713,2.746,0.0041,0,0.5829,0,78.7256,84.0855,40.6523
2023-11-17,08:00,Aseer Province,1,6567.7278,24296,99.2055,4.4344,2.0258,0.0059,0,4.287,0,17.4558,43.9417,2.1572
2023-11-17,08:00,Jazan Province,1,5857.0455,18036,99.292,3.358,2.0097,0.02,0,2.2459,0,31.9335,52.0087,6.4857
2023-11-17,08:00,Najran Province,1,1790.1833,6233,99.5944,3.9518,2.5177,0.0098,0,0.6712,0,70.4006,79.2249,22.3044
2023-11-17,09:00,Southern Region,1,34585.9239,101158,95.3766,0.4426,0.4887,0.0833,0.0001,3.9316,0.0001,29.578,53.6288,7.3
2023-11-17,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3412.2415,11751,97.7752,0.7782,0.7515,0.0375,0,6.0032,0,14.2609,39.1817,2.7446
2023-11-17,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6613.8141,17147,93.5983,0.3425,0.3845,0.1333,0.0002,3.3749,0.0002,37.216,53.9415,12.8536
2023-11-17,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3414.2021,10612,96.2224,0.4355,0.4704,0.0464,0.0001,6.7496,0.0001,15.2786,39.8498,3.4955
2023-11-17,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5663.5195,16571,94.6943,0.4166,0.4796,0.0947,0.0003,2.3777,0.0003,49.0292,62.9277,18.7327
2023-11-17,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4997.6928,15559,95.7526,0.4846,0.5399,0.0608,0.0001,2.8057,0.0001,41.6772,64.3317,11.3597
2023-11-17,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4455.4972,13008,97.1093,0.7012,0.6791,0.0474,0,3.1245,0,29.9321,52.1294,7.5047
2023-11-17,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3452.2301,9640,95.1645,0.3943,0.4782,0.1127,0.0002,2.7231,0.0002,40.6302,63.7786,9.4533
2023-11-17,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1519.6016,3734,88.6702,0.1577,0.19,0.1937,0.0003,3.4317,0.0003,49.1074,62.1248,20.9558
2023-11-17,09:00,Aseer Province,1,17489.8689,54508,95.9574,0.4889,0.5359,0.0634,0.0001,4.4361,0.0001,25.5424,51.9723,5.7109
2023-11-17,09:00,Jazan Province,1,11057.5318,30100,95.1462,0.4454,0.4768,0.0946,0.0001,3.2706,0.0001,33.9158,53.17,10.1794
2023-11-17,09:00,Najran Province,1,4981.3982,13414,93.4077,0.3018,0.3607,0.1334,0.0002,2.8689,0.0002,43.245,63.236,12.2933
2023-11-17,10:00,Southern Region,1,44050.2365,128441,96.3926,0.535,0.3091,0.0967,0.0001,3.4158,0.0001,33.0293,59.0994,8.1342
2023-11-17,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3824.8937,12941,98.3243,1.3949,0.5377,0.0362,0,5.4885,0,14.2659,42.4921,2.5371
2023-11-17,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,8365.2322,21791,94.7415,0.4085,0.2612,0.1629,0.0001,3.0102,0.0001,39.7604,56.8559,14.0626
2023-11-17,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3550.1338,11319,98.1094,0.9503,0.4132,0.0386,0.0001,6.0232,0.0001,14.6554,42.4792,3.205
2023-11-17,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,7875.7053,22975,95.4722,0.4136,0.274,0.1194,0,2.2061,0,50.7331,65.4998,19.2586
2023-11-17,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,6897.2855,21082,97.3725,0.6212,0.3255,0.0615,0.0001,2.2675,0.0001,48.4347,72.1518,13.0558
2023-11-17,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,6318.1544,18419,97.343,0.6789,0.3636,0.0566,0,2.7357,0,36.5689,58.3747,10.8968
2023-11-17,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,4574.2502,12978,96.5014,0.4464,0.2904,0.1371,0.0003,2.1766,0.0003,48.8742,71.7997,11.6698
