Date,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),VOLTE Thrpt Lic Failures,SRVCC E2W Failures,SRVCC E2G Failures
9/25/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45194Cluster=Aseer CL3,Rule Name=Opt Clusters",6050.8478,281.2581,111.5727,0.5143,98.498,98.072,98.5436,0.4131,99.9754,0.0659,0.0582,0.0686,0.0121,0.0348,0.0275,3.445,3.4552,3.4619,2.3416,3.6037,70.0104,121,1650,166,931,492170181,113852478,167065,99.852,110507665,0,106,15
9/25/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45194Cluster=Jizan CL1,Rule Name=Opt Clusters",19682.8153,936.5916,344.7679,0.507,97.889,94.8351,98.4032,0.3199,99.9659,0.0799,0.0554,0.069,0.0095,0.0144,0.0361,3.476,3.4891,3.4899,2.4986,3.5733,71.609,502,4123,307,2693,1492292211,448777408,197530,99.8864,165147995,0,325,177
9/25/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45194Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
9/25/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45194Cluster=USF8 CL2,Rule Name=Opt Clusters",50.0616,2.3122,0.8665,0.5025,100,100,100,0,100,0.0217,0.0341,0.0207,0,0.0036,0.0077,3.4854,3.501,3.5297,1.5549,3.667,57.0131,0,1,0,0,4053558,1187301,0,100,345600,0,0,0
9/25/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45194Cluster=Aseer CL4,Rule Name=Opt Clusters",7910.9986,368.9469,146.4309,0.5191,98.4222,96.757,98.8291,0.2961,99.9774,0.0678,0.051,0.0562,0.0033,0.0155,0.0268,3.4542,3.4644,3.4655,2.8584,3.5694,71.2331,166,1522,193,890,633266873,160773206,51025,99.9588,120851045,0,99,67
9/25/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45194Cluster=Jizan CL2,Rule Name=Opt Clusters",17862.2041,844.2812,324.0895,0.5134,97.6157,94.9383,98.0363,0.3203,99.9638,0.0856,0.0607,0.071,0.0326,0.0148,0.0265,3.4737,3.4857,3.4777,2.4194,3.818,70.4471,569,3925,432,2379,1327346120,383438567,1108770,99.3337,158132465,0,405,164
9/25/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45194Cluster=Najran CL1,Rule Name=Opt Clusters",13936.5466,650.8749,251.7746,0.4995,98.3498,97.7934,98.483,0.7244,99.9755,0.058,0.0424,0.0521,0.0279,0.0175,0.0334,3.4554,3.4657,3.4695,2.1981,3.8417,71.6631,182,5011,196,4274,1191962735,304616100,160390,99.9008,156177770,0,135,47
9/25/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45194Cluster=Najran CL2,Rule Name=Opt Clusters",1649.147,77.2933,30.0665,0.5006,96.2819,95.6108,97.642,0.2897,99.968,0.0619,0.0381,0.0572,0.095,0.1632,0.0243,3.4198,3.4293,3.4316,2.2556,3.82,65.1408,105,246,40,189,135700328,26106753,62535,99.8154,33793660,0,22,83
9/25/2023,Jazan Province,45194Jazan Province,37543.4132,1780.8373,668.8424,0.51,97.7516,94.8485,98.2191,0.3206,99.9649,0.0826,0.0579,0.07,0.0207,0.0147,0.0316,3.4749,3.4874,3.4842,2.4612,3.6885,71.0474,1070,8058,739,5080,2819695792,832146845,1315580,99.6153,324911020,0,730,340
9/25/2023,Aseer Province,45194Aseer Province,50875.0581,2384.7905,925.0975,0.5135,97.8414,96.6576,97.976,0.3179,99.97,0.057,0.0431,0.0565,0.0173,0.0288,0.0312,3.4684,3.4807,3.4919,2.2053,3.7866,71.6514,854,9077,714,5906,4206294192,1200120417,471685,99.9333,682928880,0,719,135
9/25/2023,Najran Province,45194Najran Province,15655.67,731.327,283.1214,0.4995,97.8714,96.6767,98.3968,0.6736,99.9747,0.0586,0.042,0.0528,0.0369,0.0381,0.0324,3.4512,3.4614,3.465,2.209,3.8384,70.9622,302,5303,245,4488,1334780448,331445043,222925,99.8862,190317030,0,158,144
9/26/2023,Khamis Mushait,45195Khamis Mushait,16071.616,752.4468,291.7005,0.5102,96.8069,95.2128,96.9169,0.2987,99.9695,0.0501,0.0364,0.0516,0.0024,0.0108,0.0298,3.4743,3.4873,3.5023,1.8865,3.8108,72.4822,186,2026,131,1505,1371895847,404460444,39545,99.9772,166146670,0,168,18
9/26/2023,Bishah,45195Bishah,2968.7541,139.2366,55.6815,0.5161,97.486,94.5946,97.9482,0.2641,99.9631,0.0474,0.0312,0.0347,0.0019,0.0154,0.0271,3.4529,3.4641,3.4751,3.0909,3.4478,72.5995,27,409,15,296,259516297,66155589,653315,98.9182,56873905,0,19,8
9/26/2023,Southern Region_FDD,45195Southern Region_FDD,103416.383,4862.2344,1869.6478,0.5096,97.7595,95.8162,98.1097,0.3651,99.9675,0.0658,0.0486,0.0607,0.0152,0.0235,0.0316,3.4673,3.479,3.4844,2.3112,3.7538,71.4527,2171,21997,1768,14821,8347881356,2326309626,1682165,99.7629,701617880,0,1552,619
9/26/2023,Southern Region_TDD,45195Southern Region_TDD,296.4345,19.4697,6.9103,0.472,95.7932,95.664,95.8151,1.6712,99.95,0.5337,0.1529,0.2636,0.0358,0.058,0.1555,3.4197,3.4305,3.3937,3.8677,5.1288,62.1405,214,642,234,458,22922495,4836420,1944630,99.6738,548272695,0,182,32
9/26/2023,Western Region_FDD,45195Western Region_FDD,14416.6086,669.7974,254.8286,0.5647,97.4046,97.7221,97.3733,0.5144,99.9808,0.1037,0.0858,0.0848,0.0951,0.0697,0.0275,3.5987,3.6158,3.5916,2.6813,3.8235,63.3019,762,5492,782,2119,739733744,498435438,489345,99.5637,110043600,0,702,60
9/26/2023,Western Region_TDD,45195Western Region_TDD,19.8061,0.9031,0.365,0.4783,96.0145,100,94.9309,1.955,100,0.3022,0.463,0.117,0.0108,0.1535,0.2669,3.4663,3.478,3.434,4.8146,4.0021,70.1274,11,25,9,15,852449,335322,0,100,2073600,0,11,0
9/26/2023,Abha,45195Abha,9547.8745,446.7733,177.571,0.5193,97.2244,95.9799,97.2914,0.2821,99.9619,0.042,0.0349,0.0419,0.0402,0.0131,0.0323,3.4753,3.488,3.5084,2.0398,3.6319,73.665,108,1417,58,1064,809886878,240963937,62775,99.9616,154581030,0,100,8
9/26/2023,Southern Region All,45195Southern Region All,118149.2321,5552.4046,2131.7516,0.5162,97.6007,96.099,97.8421,0.3886,99.9677,0.0714,0.0535,0.0642,0.0248,0.0305,0.0314,3.4835,3.4958,3.4971,2.3605,3.7668,70.6201,3158,28156,2793,17413,9111390044,2829916806,4116140,99.7102,1362007775,0,2447,711
9/26/2023,Southern Region,45195Southern Region,103712.8175,4881.7041,1876.5581,0.5095,97.6615,95.8089,97.9943,0.3738,99.9663,0.0669,0.0489,0.0613,0.0168,0.026,0.0319,3.4672,3.4789,3.4841,2.3143,3.7582,71.417,2385,22639,2002,15279,8370803851,2331146046,3626795,99.7222,1249890575,0,1734,651
9/26/2023,Muhayel,45195Muhayel,1991.9068,91.8553,36.1002,0.4952,98.2941,100,98.1818,0.2928,99.968,0.0645,0.0378,0.0649,0.0016,0.0231,0.0275,3.4346,3.443,3.4425,2.0888,3.7697,70.2878,21,423,36,216,168105431,35129507,52810,99.8651,37486460,0,21,0
9/26/2023,Sabya,45195Sabya,4943.305,233.6165,92.0998,0.5212,97.6733,97.1193,97.7083,0.2667,99.9576,0.0895,0.0527,0.0607,0.0074,0.0177,0.0282,3.501,3.5136,3.4981,2.0735,3.9087,72.1533,95,729,87,544,372961770,128081593,8010,99.982,41368230,0,88,7
9/26/2023,Abu Arish,45195Abu Arish,3306.5638,155.8272,60.6408,0.5005,98.465,99,98.3812,0.2487,99.9517,0.0769,0.0471,0.0683,0.0056,0.0132,0.0311,3.4471,3.4581,3.4549,2.7272,3.9178,74.8879,34,461,31,350,277717204,63772465,935,99.9979,42248665,0,31,3
9/26/2023,Najran,45195Najran,11608.8258,543.0198,211.1649,0.5,98.5652,99.0588,98.5239,0.2205,99.9752,0.0497,0.0332,0.0455,0.0128,0.0095,0.0255,3.4591,3.4693,3.4756,2.1798,3.834,72.1501,79,1335,72,994,994571140,255983543,31750,99.9762,127980650,0,75,4
9/26/2023,Jizan,45195Jizan,10752.9307,511.3872,186.7184,0.5034,98.546,98.3755,98.5613,0.3035,99.9704,0.0754,0.0515,0.0541,0.0068,0.0133,0.0446,3.4838,3.4974,3.507,2.4412,3.3556,73.5672,98,1814,67,1302,843198950,262534679,136500,99.8533,87107830,0,89,9
9/26/2023,Southern Remote,45195Southern Remote,42142.2729,1988.8137,757.7098,0.5106,97.6203,95.5463,98.0909,0.5043,99.9653,0.0796,0.0618,0.0766,0.0222,0.0395,0.0322,3.4611,3.4722,3.4714,2.4991,3.83,68.9356,1670,13835,1434,8869,3240035220,865712623,2327825,99.5287,482303650,0,1092,578
9/26/2023,Western Region,45195Western Region,14436.4147,670.7006,255.1936,0.5645,97.3917,97.772,97.3537,0.5172,99.9808,0.1039,0.0862,0.0849,0.095,0.0698,0.0278,3.5985,3.6156,3.5914,2.6834,3.8238,63.3094,773,5517,791,2134,740586193,498770760,489345,99.5738,112117200,0,713,60
9/26/2023,Remote Jizan,45195Remote Jizan,17964.9059,861.1298,325.4122,0.512,97.179,93.2633,97.9712,0.4387,99.9652,0.095,0.0748,0.0879,0.0102,0.0163,0.0299,3.4694,3.4811,3.4719,2.6051,3.8234,68.1433,973,6164,806,3444,1291351621,363218199,2026645,98.7661,156100740,0,582,391
9/26/2023,Remote Najran,45195Remote Najran,5993.0219,279.5169,107.5411,0.5044,98.0842,97.9035,98.1833,1.0654,99.9666,0.0688,0.0519,0.063,0.0244,0.0608,0.0366,3.4441,3.4533,3.4528,2.6753,3.8531,68.6469,214,3296,159,2858,472134437,111538528,99385,99.8736,78511035,0,131,83
9/26/2023,Remote Aseer,45195Remote Aseer,18184.3451,848.167,324.7565,0.5114,98.0299,96.7652,98.2208,0.3785,99.9649,0.0686,0.0527,0.0701,0.0323,0.0549,0.033,3.4588,3.4698,3.477,2.3371,3.829,69.8196,483,4375,469,2567,1476549162,390955896,201795,99.9196,247691875,0,379,104
9/26/2023,Southern City,45195Southern City,61191.7767,2874.1624,1111.6771,0.5086,97.8799,97.5442,97.9075,0.2749,99.9671,0.0579,0.0397,0.0506,0.012,0.0128,0.0317,3.4715,3.4836,3.493,2.1875,3.703,72.834,648,8614,497,6271,5097853517,1457081757,985640,99.869,713793440,0,591,57
9/26/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45195Cluster=Aseer CL1,Rule Name=Opt Clusters",13255.8572,620.9691,243.3584,0.5171,97.7761,97.6471,97.7849,0.3119,99.9613,0.0478,0.0383,0.0482,0.0372,0.033,0.0342,3.475,3.4873,3.5065,2.1092,3.6659,72.7986,178,2284,119,1619,1122136951,332583988,121415,99.9465,217232320,0,166,12
9/26/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45195Cluster=Aseer CL2,Rule Name=Opt Clusters",23632.7852,1106.1638,424.0435,0.5073,97.1098,96.5415,97.1566,0.3026,99.9668,0.0537,0.0372,0.0588,0.0219,0.0325,0.031,3.4689,3.4818,3.4946,2.0247,3.9374,71.6611,385,3412,301,2402,1989868124,566592190,75285,99.9694,236599405,0,350,35
9/26/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45195Cluster=Aseer CL3,Rule Name=Opt Clusters",6101.4802,283.0034,112.0743,0.5132,98.7072,99.5792,98.6206,0.3821,99.9705,0.0642,0.0567,0.0599,0.011,0.0387,0.0292,3.4434,3.4525,3.4602,2.3501,3.5621,70.0583,102,1593,152,862,497785270,115046626,167750,99.8514,110774290,0,99,3
9/26/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45195Cluster=Jizan CL1,Rule Name=Opt Clusters",19116.6912,918.4075,338.5479,0.505,97.3731,93.5519,98.0798,0.3777,99.9664,0.0878,0.0625,0.0792,0.0077,0.0162,0.0404,3.4757,3.4889,3.4887,2.5969,3.6435,71.6758,616,4912,453,3027,1453426629,431018056,1024015,99.4112,163023575,0,380,236
9/26/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45195Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
9/26/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45195Cluster=USF8 CL2,Rule Name=Opt Clusters",51.7161,2.387,0.8512,0.4957,100,,100,0,99.9517,0.0437,0.0247,0.0812,0,0,0.0092,3.4728,3.4834,3.4737,1.5443,4.3738,59.4174,0,0,0,0,4386173,1265781,0,100,345600,0,0,0
9/26/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45195Cluster=Aseer CL4,Rule Name=Opt Clusters",7818.87,364.0428,144.3354,0.5187,98.1453,95.625,98.7749,0.3143,99.9722,0.0673,0.0494,0.0544,0.0036,0.0146,0.0257,3.4532,3.463,3.4652,2.8392,3.5328,71.494,193,1573,152,894,625375931,157872862,668535,99.4597,119976075,0,102,91
9/26/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45195Cluster=Jizan CL2,Rule Name=Opt Clusters",17568.2059,830.2745,320.8456,0.5147,97.5411,94.5794,98.0077,0.3487,99.9626,0.0866,0.0634,0.0661,0.0093,0.0147,0.0272,3.4765,3.4878,3.4797,2.386,3.79,70.5205,580,4224,536,2594,1309357635,381818290,1129275,99.3256,158496800,0,406,174
9/26/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45195Cluster=Najran CL1,Rule Name=Opt Clusters",14193.4736,663.1898,256.1777,0.4998,98.1177,98.339,98.0604,0.6013,99.9707,0.057,0.0398,0.0531,0.0161,0.0174,0.0314,3.4582,3.4683,3.4717,2.2332,3.8561,71.7975,215,4172,169,3540,1204798171,311059442,39815,99.9754,156221495,0,176,39
9/26/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45195Cluster=Najran CL2,Rule Name=Opt Clusters",1646.6863,76.9251,30.004,0.5017,98.1593,97.4519,99.5536,0.3048,99.9649,0.0561,0.0419,0.0487,0.0466,0.1601,0.0219,3.4241,3.433,3.4344,2.2275,3.7526,65.3061,49,279,49,202,135140026,26802926,87375,99.742,33773130,0,4,45
9/26/2023,Jazan Province,45195Jazan Province,36690.7284,1748.8999,659.4735,0.5096,97.456,93.9953,98.044,0.3637,99.9645,0.0872,0.0629,0.073,0.0085,0.0155,0.0341,3.4761,3.4884,3.4844,2.4966,3.7132,71.105,1196,9136,989,5621,2763571127,812948427,2156370,99.3713,323187785,0,786,410
9/26/2023,Aseer Province,45195Aseer Province,50741.4376,2371.158,922.5861,0.5123,97.859,96.7996,97.9811,0.3157,99.9666,0.0554,0.0417,0.0554,0.0212,0.0302,0.0308,3.4651,3.4769,3.4894,2.2092,3.761,71.7794,842,8825,720,5762,4228282250,1171487252,1029905,99.8544,682569080,0,712,130
9/26/2023,Najran Province,45195Najran Province,15901.8836,742.9183,287.3273,0.4999,98.0558,97.8453,98.1487,0.567,99.9699,0.0571,0.0402,0.0528,0.02,0.0368,0.0304,3.4544,3.4643,3.4674,2.2389,3.8445,71.1041,280,4488,222,3757,1346035360,338358701,127190,99.9351,190340225,0,185,95
9/27/2023,Khamis Mushait,45196Khamis Mushait,16805.0645,789.3087,307.563,0.5129,96.3139,94.1327,96.4695,0.2973,99.9695,0.0518,0.0377,0.0522,0.0055,0.0098,0.0298,3.4769,3.4898,3.505,1.8827,3.8272,72.4774,217,2226,123,1655,1430287882,428068294,185630,99.893,165899395,0,194,23
9/27/2023,Bishah,45196Bishah,3168.5951,147.4996,59.3735,0.5132,97.9904,98.6928,97.87,0.2544,99.9654,0.0419,0.03,0.0316,0.0011,0.0163,0.0232,3.444,3.4542,3.4652,3.1266,3.4021,72.4849,21,436,26,313,282482493,67366946,4940,99.9918,57796660,0,19,2
9/27/2023,Southern Region_FDD,45196Southern Region_FDD,109477.0046,5144.0507,1986.6558,0.5101,97.6877,96.0676,97.9741,0.3721,99.9685,0.0646,0.0475,0.0594,0.0169,0.0229,0.0318,3.4659,3.4776,3.4833,2.3068,3.7919,71.4325,2368,23816,1724,16437,8868908245,2441136250,930065,99.8689,704056480,0,1763,605
9/27/2023,Southern Region_TDD,45196Southern Region_TDD,289.9804,19.6433,6.9294,0.4738,95.9941,97.2303,95.8139,1.5292,99.9534,0.5629,0.1726,0.423,0.0495,0.056,0.1517,3.4145,3.4267,3.3844,3.6847,5.248,63.1128,216,623,242,433,22331935,4836761,1736845,99.709,548835920,0,197,19
9/27/2023,Western Region_FDD,45196Western Region_FDD,15045.0561,703.7822,267.0856,0.5657,97.2883,98.1742,97.2091,0.5141,99.9777,0.1021,0.0824,0.084,0.0946,0.0685,0.0264,3.601,3.618,3.5975,2.6769,3.8623,63.0944,869,5388,798,2181,777489574,521099326,724835,99.3537,109924315,0,821,48
9/27/2023,Western Region_TDD,45196Western Region_TDD,22.1315,1.0041,0.3993,0.4618,95.2703,100,93.9394,1.5779,99.9101,0.2299,0.2097,0.0934,0.0019,0.1146,0.1817,3.4622,3.4751,3.444,4.3551,3.8974,69.3088,14,23,8,13,995356,311679,0,100,2073600,0,14,0
9/27/2023,Abha,45196Abha,10077.6707,471.5816,187.7666,0.5206,96.7518,91.7073,97.0219,0.2801,99.968,0.0414,0.0354,0.0417,0.0378,0.0122,0.0322,3.477,3.4902,3.508,2.0175,3.7087,73.6233,131,1467,79,1120,852588978,256754496,64215,99.9607,154583535,0,114,17
9/27/2023,Southern Region All,45196Southern Region All,124834.1726,5868.4802,2261.0701,0.5167,97.5261,96.4189,97.6973,0.3936,99.9684,0.0701,0.052,0.0632,0.0272,0.0298,0.0314,3.4824,3.4947,3.4968,2.355,3.8049,70.5996,3467,29850,2772,19064,9669725110,2967384016,3391745,99.7614,1364890315,0,2795,672
9/27/2023,Southern Region,45196Southern Region,109766.985,5163.6939,1993.5852,0.51,97.603,96.1172,97.8633,0.3797,99.9674,0.0657,0.0478,0.0603,0.0193,0.0253,0.0321,3.4658,3.4775,3.4831,2.3093,3.7962,71.4017,2584,24439,1966,16870,8891240180,2445973011,2666910,99.7959,1252892400,0,1960,624
9/27/2023,Muhayel,45196Muhayel,2016.0141,94.8121,37.3661,0.4944,98.7683,98.7013,98.7725,0.3905,99.9737,0.0737,0.0436,0.0647,0.0235,0.0194,0.0459,3.4339,3.4432,3.4482,2.186,3.8753,70.0776,16,556,43,290,171140548,36208592,61020,99.8441,37179285,0,15,1
9/27/2023,Sabya,45196Sabya,5244.1273,247.7349,98.035,0.5226,97.1474,99.1561,97.0326,0.2554,99.9667,0.088,0.0508,0.0617,0.0188,0.0199,0.0295,3.5005,3.5139,3.5041,2.0733,4.0216,72.1092,125,714,61,536,398753900,136418027,71965,99.8386,41324135,0,123,2
9/27/2023,Abu Arish,45196Abu Arish,3619.6214,170.4283,66.834,0.5003,98.4255,98.1818,98.4653,0.2512,99.9579,0.0789,0.046,0.0737,0.004,0.0135,0.0336,3.4448,3.4557,3.4508,2.7347,3.9768,74.9576,37,611,21,386,309461614,70364561,9880,99.978,42239720,0,31,6
9/27/2023,Najran,45196Najran,12272.3573,573.5119,224.4865,0.501,98.303,97.5,98.3641,0.2371,99.9773,0.0477,0.0334,0.0402,0.0142,0.0107,0.025,3.4579,3.4687,3.4774,2.1401,3.8784,72.1258,96,1551,117,1161,1054818664,267617703,91405,99.9315,128061615,0,86,10
9/27/2023,Jizan,45196Jizan,11292.344,535.1027,196.5069,0.5024,98.3275,96.9643,98.4439,0.3313,99.9671,0.0734,0.0506,0.0504,0.0198,0.0121,0.0424,3.4788,3.492,3.5012,2.3221,3.3697,73.5304,119,2066,60,1537,898256561,269337311,119395,99.8717,87171560,0,102,17
9/27/2023,Southern Remote,45196Southern Remote,44877.2537,2114.527,808.3204,0.5106,97.6495,96.0665,97.9967,0.5057,99.9651,0.077,0.0586,0.0757,0.023,0.039,0.0326,3.4589,3.4698,3.4688,2.5192,3.8616,68.9701,1754,14627,1353,9747,3460129588,905167254,1631480,99.6697,484739730,0,1226,528
9/27/2023,Western Region,45196Western Region,15067.1876,704.7863,267.4849,0.5655,97.2698,98.2183,97.1836,0.516,99.9775,0.1023,0.0825,0.084,0.0945,0.0686,0.0266,3.6008,3.6178,3.5973,2.6786,3.8624,63.1027,883,5411,806,2194,778484930,521411005,724835,99.3687,111997915,0,835,48
9/27/2023,Remote Jizan,45196Remote Jizan,19380.6614,923.5961,350.0656,0.5132,97.3678,94.0998,98.0042,0.3624,99.968,0.0863,0.0654,0.084,0.0084,0.0148,0.0295,3.4677,3.4793,3.4699,2.664,3.8322,68.3266,958,5524,672,3131,1392446265,385752510,1405990,99.144,158766910,0,608,350
9/27/2023,Remote Najran,45196Remote Najran,6429.7198,301.1251,116.2977,0.5035,97.6303,97.5901,97.6511,1.2979,99.9607,0.0708,0.0535,0.0677,0.0315,0.0694,0.0388,3.4415,3.4506,3.4534,2.643,3.8687,68.3451,280,4336,188,3838,510700840,117797994,108105,99.8625,78402980,0,183,97
9/27/2023,Remote Aseer,45196Remote Aseer,19066.8725,889.8058,341.9571,0.5105,98.0461,97.663,98.104,0.3819,99.9634,0.0701,0.0537,0.0701,0.0345,0.0534,0.0336,3.4561,3.4668,3.4729,2.3322,3.8885,69.8497,516,4767,493,2778,1556982483,401616750,117385,99.9532,247569840,0,435,81
9/27/2023,Southern City,45196Southern City,64495.7944,3029.98,1177.9317,0.5095,97.6014,96.6865,97.6746,0.2838,99.9693,0.0576,0.04,0.0492,0.0162,0.0124,0.0318,3.4707,3.483,3.4929,2.1629,3.7441,72.8061,762,9627,530,6998,5397790640,1532135930,608450,99.9191,714255905,0,684,78
9/27/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45196Cluster=Aseer CL1,Rule Name=Opt Clusters",13908.1529,650.8334,255.9292,0.5167,97.4956,95.3321,97.648,0.3155,99.9623,0.0472,0.0384,0.0484,0.0376,0.0291,0.0342,3.4714,3.4838,3.5007,2.0741,3.7449,72.806,212,2421,144,1724,1183977934,343535692,79860,99.9648,217347990,0,186,26
9/27/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45196Cluster=Aseer CL2,Rule Name=Opt Clusters",24843.5899,1166.4504,449.7483,0.5096,96.6534,95.4939,96.7565,0.3064,99.968,0.056,0.0387,0.0589,0.0238,0.0314,0.0318,3.4713,3.4838,3.4965,2.031,3.9613,71.617,473,3817,301,2658,2089103201,601955386,224930,99.9085,236171545,0,421,52
9/27/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45196Cluster=Aseer CL3,Rule Name=Opt Clusters",6292.2436,293.1578,115.939,0.5142,98.7877,99.0544,98.7582,0.4023,99.9766,0.0694,0.0606,0.0602,0.0176,0.0362,0.0311,3.4455,3.4555,3.4639,2.3412,3.6174,70.0981,103,1793,151,968,511438385,119915186,92335,99.9182,110559630,0,95,8
9/27/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45196Cluster=Jizan CL1,Rule Name=Opt Clusters",20508.9839,977.3147,362.3428,0.5052,97.6772,94.8271,98.1656,0.3453,99.9666,0.0795,0.056,0.0732,0.0137,0.0135,0.039,3.4719,3.4849,3.4834,2.5272,3.6534,71.6909,574,4568,380,3057,1569141355,451289766,364600,99.7904,165005825,0,387,187
9/27/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45196Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
9/27/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45196Cluster=USF8 CL2,Rule Name=Opt Clusters",55.6799,2.6974,1.0064,0.4778,100,100,100,0,100,0.0495,0.0387,0.0354,0,0,0.0263,3.4491,3.4605,3.445,1.8088,3.9031,59.5975,0,0,0,0,4569471,1159796,13790,96.0098,331170,0,0,0
9/27/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45196Cluster=Aseer CL4,Rule Name=Opt Clusters",8290.8997,386.0289,153.6459,0.5169,98.5082,98.045,98.6165,0.3059,99.9683,0.0637,0.0485,0.0531,0.0033,0.0161,0.027,3.4498,3.4592,3.4628,2.807,3.5885,71.2446,161,1665,186,964,670258170,162943946,40190,99.9675,120725560,0,121,40
9/27/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45196Cluster=Jizan CL2,Rule Name=Opt Clusters",18721.7683,885.3485,343.3155,0.5153,97.3809,94.4965,97.8364,0.3166,99.9665,0.0857,0.0597,0.0678,0.0097,0.0156,0.0277,3.4748,3.4863,3.48,2.4584,3.8403,70.5904,656,4323,433,2518,1406189641,404982424,1242630,99.2579,159139700,0,468,188
9/27/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45196Cluster=Najran CL1,Rule Name=Opt Clusters",14978.6672,699.7235,272.1009,0.5001,97.641,97.3118,97.7249,0.7305,99.9704,0.0567,0.0409,0.0483,0.0183,0.0184,0.0317,3.4551,3.4657,3.4721,2.2192,3.8806,71.809,281,5400,235,4676,1279108300,322251312,173145,99.8929,156218620,0,216,65
9/27/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45196Cluster=Najran CL2,Rule Name=Opt Clusters",1828.7426,85.6499,33.2302,0.4987,98.0219,97.6812,98.5533,0.2628,99.9655,0.0536,0.0392,0.0714,0.0566,0.1635,0.0206,3.4265,3.435,3.4349,2.3211,3.8002,65.0522,56,267,53,180,148703242,30429472,22240,99.9343,33826765,0,16,40
9/27/2023,Jazan Province,45196Jazan Province,39233.4057,1862.8247,705.6757,0.51,97.5259,94.6206,97.9997,0.3317,99.9666,0.0824,0.0578,0.0706,0.0118,0.0147,0.0336,3.4733,3.4855,3.4817,2.4946,3.7422,71.1519,1230,8890,814,5577,2975647321,856098175,1607230,99.5314,325787125,0,855,375
9/27/2023,Aseer Province,45196Aseer Province,53273.7558,2493.6382,974.1678,0.5131,97.7474,97.3091,97.7985,0.3188,99.9676,0.0563,0.0427,0.0553,0.0233,0.0288,0.0315,3.4651,3.4768,3.4889,2.1985,3.8075,71.7263,937,9653,770,6288,4448175239,1228075743,437315,99.9382,682817525,0,820,117
9/27/2023,Najran Province,45196Najran Province,16865.8866,788.0442,306.4087,0.4998,97.6854,97.4428,97.7872,0.6756,99.9695,0.0566,0.0408,0.051,0.0233,0.0386,0.0305,3.4516,3.4619,3.4676,2.2353,3.8724,71.0774,349,5711,299,4880,1434097668,353129266,195385,99.9003,190390985,0,235,114
