Date,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
10/5/2023,Najran Province,45204Najran Province,2788.0835,32585,97.2626,0.5472,0.5572,0.0674,0.0001,2.0273,0.0001,49.9326,67.7204,13.571
10/6/2023,Southern Region,45205Southern Region,21582.2851,227272,97.7075,0.6374,0.5985,0.0371,0.0001,4.6806,0.0001,21.6705,43.6922,4.68
10/6/2023,Western Region,45205Western Region,2455.5898,35619,97.4739,0.8947,0.7611,0.0293,0.0002,1.652,0.0002,50.3104,65.1102,11.6036
10/6/2023,Abha,45205Abha,1222.5226,13322,98.3667,0.6276,0.5304,0.0207,0.0001,8.9514,0.0001,7.4013,23.8061,1.67
10/6/2023,Khamis Mushait,45205Khamis Mushait,1219.3001,16705,99.1115,1.3208,0.9725,0.0181,0.0001,7.9129,0.0001,6.5245,22.5078,1.0996
10/6/2023,Jizan,45205Jizan,960.2868,10824,99.2713,1.1871,1.08,0.011,0,6.0093,0,11.042,23.124,1.8791
10/6/2023,Najran,45205Najran,1261.2673,18191,99.0014,0.7981,0.8087,0.0238,0,2.4682,0,40.7275,61.3972,8.3236
10/6/2023,Bishah,45205Bishah,963.8797,9954,98.0161,0.4153,0.4348,0.0347,0,5.3699,0,19.6524,44.5235,4.5142
10/6/2023,Muhayel,45205Muhayel,674.4104,6811,97.9729,0.5779,0.6328,0.0266,0,2.1409,0,45.2285,60.773,14.8879
10/6/2023,Abu Arish,45205Abu Arish,535.6441,5913,99.3623,1.3966,1.0745,0.0051,0.0001,6.1958,0.0001,11.8184,25.6498,2.5313
10/6/2023,Sabya,45205Sabya,442.5099,5313,99.4969,1.6198,1.2363,0.0054,0,5.049,0,15.249,30.0754,2.5481
10/6/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45205Cluster=Aseer CL2,Rule Name=Opt Clusters",2510.4782,29967,98.6211,0.8459,0.7296,0.0207,0.0001,6.7713,0.0001,10.8104,31.561,2.0991
10/6/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45205Cluster=Jizan CL2,Rule Name=Opt Clusters",4107.5144,36778,97.2017,0.5771,0.5537,0.0438,0.0001,4.0319,0.0001,26.8945,43.8507,7.2789
10/6/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45205Cluster=Aseer CL1,Rule Name=Opt Clusters",2257.3617,23571,97.9608,0.5857,0.5227,0.0308,0.0001,7.9365,0.0001,10.3325,29.6943,2.2557
10/6/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45205Cluster=Aseer CL3,Rule Name=Opt Clusters",3527.6598,35441,96.935,0.5814,0.5565,0.0447,0.0001,2.9172,0.0001,38.6072,53.2931,12.9348
10/6/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45205Cluster=Aseer CL4,Rule Name=Opt Clusters",2833.0073,33560,98.2169,0.7032,0.6449,0.0251,0.0001,3.2625,0.0001,30.3258,56.6977,6.22
10/6/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45205Cluster=Jizan CL1,Rule Name=Opt Clusters",3210.4916,31515,98.1454,0.7344,0.675,0.0274,0,4.2029,0,22.4021,38.2054,5.767
10/6/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45205Cluster=Najran CL1,Rule Name=Opt Clusters",2133.9324,27711,97.8608,0.6697,0.6748,0.0591,0.0001,2.0156,0.0001,47.8298,67.2633,10.8732
10/6/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45205Cluster=Najran CL2,Rule Name=Opt Clusters",634.5515,5206,95.4774,0.3378,0.3744,0.0802,0.0001,2.014,0.0001,55.9202,68.3996,22.9148
10/6/2023,Aseer Province,45205Aseer Province,11131.7444,122549,97.8521,0.6606,0.6036,0.0313,0.0001,5.4055,0.0001,17.7231,41.4357,3.6132
10/6/2023,Jazan Province,45205Jazan Province,7309.2253,68181,97.6299,0.6367,0.6001,0.0365,0.0001,4.1223,0.0001,24.6804,41.1364,6.5141
10/6/2023,Najran Province,45205Najran Province,2774.0273,33019,97.346,0.5554,0.5714,0.0634,0.0001,2.013,0.0001,49.8337,67.5816,13.3719
10/7/2023,Southern Region,45206Southern Region,23074.9595,234106,97.538,0.6238,0.5981,0.0406,0.0001,4.5575,0.0001,23.0981,45.8432,5.0236
10/7/2023,Western Region,45206Western Region,2541.1337,35121,97.3935,0.906,0.7792,0.0291,0.0002,1.6409,0.0002,50.9399,65.6435,11.4363
10/7/2023,Abha,45206Abha,1288.6533,13395,98.2661,0.5905,0.5117,0.023,0.0001,8.8276,0.0001,7.9901,25.0701,1.855
10/7/2023,Khamis Mushait,45206Khamis Mushait,1265.1772,16859,99.0429,1.1913,0.9023,0.0178,0,7.9506,0,6.8417,22.9505,1.186
10/7/2023,Jizan,45206Jizan,1047.1285,11193,99.1114,1.0059,0.939,0.014,0.0001,5.9109,0.0001,12.2907,27.1621,2.1285
10/7/2023,Najran,45206Najran,1337.2861,18403,98.8467,0.7765,0.8062,0.0264,0,2.4436,0,41.3472,62.4782,8.5928
10/7/2023,Bishah,45206Bishah,1064.8786,10175,97.7813,0.4056,0.4516,0.041,0,4.9379,0,22.5146,49.3433,5.2013
10/7/2023,Muhayel,45206Muhayel,700.1516,6760,97.9003,0.5513,0.6046,0.0295,0.0001,2.1753,0.0001,46.0682,61.5223,15.1998
10/7/2023,Abu Arish,45206Abu Arish,566.9749,6063,99.2945,1.248,0.9494,0.0054,0.0001,6.2386,0.0001,13.0421,29.2774,2.7043
10/7/2023,Sabya,45206Sabya,481.2844,5383,99.5119,1.7073,1.236,0.0053,0,4.8138,0,17.0819,34.3572,2.7235
10/7/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45206Cluster=Aseer CL2,Rule Name=Opt Clusters",2631.9892,30674,98.4793,0.7783,0.6942,0.0216,0,6.7589,0,11.4374,32.576,2.2374
10/7/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45206Cluster=Jizan CL2,Rule Name=Opt Clusters",4420.995,37208,96.9906,0.602,0.5667,0.0472,0.0001,3.9427,0.0001,28.5373,46.3404,7.6587
10/7/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45206Cluster=Aseer CL1,Rule Name=Opt Clusters",2370.1871,23977,97.8382,0.5576,0.509,0.0313,0.0001,7.8175,0.0001,10.999,30.9298,2.4687
10/7/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45206Cluster=Aseer CL3,Rule Name=Opt Clusters",3707.1394,35904,96.9041,0.5686,0.5721,0.0503,0.0001,2.7977,0.0001,40.4206,55.2192,13.2453
10/7/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45206Cluster=Aseer CL4,Rule Name=Opt Clusters",3056.119,36296,98.008,0.6663,0.6397,0.03,0,3.0648,0,33.154,60.1715,6.9543
10/7/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45206Cluster=Jizan CL1,Rule Name=Opt Clusters",3515.234,32871,97.8788,0.6926,0.6383,0.0318,0.0001,4.206,0.0001,23.6678,41.2211,6.1054
10/7/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45206Cluster=Najran CL1,Rule Name=Opt Clusters",2244.7369,27908,97.7532,0.6691,0.6872,0.0615,0.0001,2.0111,0.0001,48.4827,68.2862,11.1628
10/7/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45206Cluster=Najran CL2,Rule Name=Opt Clusters",685.5815,5412,95.0824,0.3663,0.4419,0.0854,0.0001,1.8559,0.0001,56.4554,68.4052,23.3371
10/7/2023,Aseer Province,45206Aseer Province,11769.0926,126880,97.732,0.6296,0.5992,0.0347,0.0001,5.2635,0.0001,18.9632,43.3257,3.868
10/7/2023,Jazan Province,45206Jazan Province,7927.0946,69953,97.3932,0.638,0.5949,0.0403,0.0001,4.0747,0.0001,26.1123,43.877,6.8517
10/7/2023,Najran Province,45206Najran Province,2935.795,33417,97.1698,0.5682,0.6039,0.0665,0.0001,1.9728,0.0001,50.493,68.3346,13.6568
10/8/2023,Southern Region,45207Southern Region,22887.3235,230438,97.468,0.6027,0.5683,0.0425,0.0001,4.8513,0.0001,21.2651,41.8373,5.0238
10/8/2023,Western Region,45207Western Region,2515.8386,38296,97.4388,0.8862,0.7654,0.029,0.0002,1.5799,0.0002,50.9021,65.5548,11.1448
10/8/2023,Abha,45207Abha,1279.9092,13274,98.2719,0.5955,0.5094,0.0215,0.0001,8.959,0.0001,7.629,23.3309,1.8789
10/8/2023,Khamis Mushait,45207Khamis Mushait,1228.1975,15877,99.1027,1.2482,0.9438,0.0177,0,7.9771,0,6.4667,21.7228,1.1294
10/8/2023,Jizan,45207Jizan,1114.3799,11063,98.7286,0.7842,0.7164,0.0231,0.0002,6.478,0.0002,11.1802,22.4994,2.5825
10/8/2023,Najran,45207Najran,1308.9992,17614,98.961,0.753,0.7767,0.0254,0,2.4612,0,41.2395,62.0539,8.732
10/8/2023,Bishah,45207Bishah,998.9239,10067,97.8534,0.4098,0.4335,0.0338,0.0001,5.157,0.0001,21.3331,48.2866,4.9077
10/8/2023,Muhayel,45207Muhayel,693.4232,6857,97.8817,0.5574,0.6145,0.0333,0.0001,2.2201,0.0001,44.5412,60.9489,14.0553
10/8/2023,Abu Arish,45207Abu Arish,566.7651,5769,99.1731,1.1006,0.8434,0.0069,0,6.5466,0,11.5772,24.8206,2.824
10/8/2023,Sabya,45207Sabya,488.8437,5391,99.253,1.3342,1.0039,0.0074,0,5.8818,0,12.5727,25.9872,2.51
10/8/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45207Cluster=Aseer CL2,Rule Name=Opt Clusters",2562.2479,29156,98.5331,0.7975,0.7019,0.0218,0.0001,6.8125,0.0001,10.876,31.2449,2.1545
10/8/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45207Cluster=Jizan CL2,Rule Name=Opt Clusters",4393.5952,35896,96.8228,0.5408,0.5051,0.0531,0.0001,4.5959,0.0001,23.755,39.1912,7.0703
10/8/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45207Cluster=Aseer CL1,Rule Name=Opt Clusters",2377.8719,24311,97.7299,0.5402,0.4887,0.033,0.0001,7.9487,0.0001,10.6847,29.3119,2.5429
10/8/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45207Cluster=Aseer CL3,Rule Name=Opt Clusters",3624.7444,36771,96.8419,0.5773,0.5648,0.0536,0.0001,2.9186,0.0001,38.7008,53.1734,13.0262
10/8/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45207Cluster=Aseer CL4,Rule Name=Opt Clusters",3016.1208,35731,98.0406,0.7139,0.6788,0.0285,0.0001,3.0076,0.0001,33.1829,60.4735,6.8869
10/8/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45207Cluster=Jizan CL1,Rule Name=Opt Clusters",3668.5354,32550,97.533,0.6091,0.5456,0.0375,0.0001,4.9762,0.0001,19.9189,33.4177,6.3423
10/8/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45207Cluster=Najran CL1,Rule Name=Opt Clusters",2161.9629,26774,97.9396,0.662,0.6733,0.0562,0.0001,2.0303,0.0001,47.9822,67.5694,11.1429
10/8/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45207Cluster=Najran CL2,Rule Name=Opt Clusters",639.639,5269,95.4162,0.3288,0.3732,0.0811,0.0001,2.0366,0.0001,55.877,67.9042,23.5125
10/8/2023,Aseer Province,45207Aseer Province,11585.0684,125983,97.7125,0.6435,0.6023,0.0356,0.0001,5.3354,0.0001,18.3342,41.8847,3.8448
10/8/2023,Jazan Province,45207Jazan Province,8052.0971,68325,97.1492,0.5688,0.5216,0.0461,0.0001,4.7878,0.0001,21.7862,36.2998,6.6767
10/8/2023,Najran Province,45207Najran Province,2807.552,32150,97.3866,0.5479,0.5716,0.0614,0.0001,2.0293,0.0001,49.9096,67.6742,13.6336
10/9/2023,Southern Region,45208Southern Region,23267.7506,236881,97.6094,0.6098,0.5853,0.0394,0.0001,4.6722,0.0001,22.2849,44.1807,4.9179
10/9/2023,Western Region,45208Western Region,2637.0881,39986,97.2991,0.8306,0.7229,0.0306,0.0002,1.6201,0.0002,51.088,65.9545,11.4173
10/9/2023,Abha,45208Abha,1333.7675,14105,98.3383,0.5939,0.5087,0.0193,0.0001,8.9686,0.0001,7.81,23.4759,1.9281
10/9/2023,Khamis Mushait,45208Khamis Mushait,1253.5176,16594,99.0564,1.1786,0.898,0.018,0,7.9935,0,6.4137,21.2529,1.1045
10/9/2023,Jizan,45208Jizan,1079.2858,11381,99.049,0.9303,0.8923,0.015,0.0001,6.0774,0.0001,11.8577,25.7454,2.1359
10/9/2023,Najran,45208Najran,1334.1004,18147,98.9302,0.7531,0.7557,0.0254,0.0001,2.4898,0.0001,41.4068,62.4183,8.6319
10/9/2023,Bishah,45208Bishah,1022.1333,10328,97.9014,0.3943,0.4148,0.0326,0.0001,5.193,0.0001,21.5775,48.2389,4.9749
10/9/2023,Muhayel,45208Muhayel,719.8291,6927,97.5001,0.507,0.5514,0.0369,0.0001,2.2836,0.0001,44.4258,60.6943,14.407
10/9/2023,Abu Arish,45208Abu Arish,561.3591,5995,99.3805,1.3116,1.0343,0.0067,0,6.202,0,12.3803,28.5023,2.4358
10/9/2023,Sabya,45208Sabya,507.342,5429,99.4046,1.4308,1.1631,0.0069,0.0001,5.0405,0.0001,15.9286,31.1377,2.9624
10/9/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45208Cluster=Aseer CL2,Rule Name=Opt Clusters",2601.4697,30373,98.5175,0.7681,0.6717,0.0222,0,6.8662,0,10.752,30.5127,2.0987
10/9/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45208Cluster=Jizan CL2,Rule Name=Opt Clusters",4404.2428,38064,97.1102,0.5686,0.5522,0.0456,0.0001,4.1269,0.0001,26.7726,44.3978,7.0728
10/9/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45208Cluster=Aseer CL1,Rule Name=Opt Clusters",2462.9017,25543,97.8671,0.5612,0.5152,0.0285,0.0001,7.8612,0.0001,10.8617,29.5431,2.5594
10/9/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45208Cluster=Aseer CL3,Rule Name=Opt Clusters",3771.5365,36980,96.8819,0.5675,0.563,0.052,0.0001,2.8186,0.0001,40.0457,54.596,13.3449
10/9/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45208Cluster=Aseer CL4,Rule Name=Opt Clusters",3125.6091,35302,98.0684,0.6808,0.6505,0.0283,0.0001,3.0265,0.0001,33.6523,60.6605,7.0397
10/9/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45208Cluster=Jizan CL1,Rule Name=Opt Clusters",3589.4084,33264,97.9012,0.6486,0.6127,0.0309,0.0001,4.4156,0.0001,22.468,38.6605,6.0703
10/9/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45208Cluster=Najran CL1,Rule Name=Opt Clusters",2231.9097,27794,97.8934,0.6689,0.6713,0.0591,0.0001,2.0075,0.0001,48.5899,68.1806,11.1696
10/9/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45208Cluster=Najran CL2,Rule Name=Opt Clusters",658.2396,5531,95.4447,0.3233,0.3621,0.0783,0.0002,2.0091,0.0002,56.3211,68.4668,23.5245
10/9/2023,Aseer Province,45208Aseer Province,11964.4018,128132,97.7533,0.631,0.5948,0.0344,0.0001,5.311,0.0001,18.6098,42.1117,3.8563
10/9/2023,Jazan Province,45208Jazan Province,7984.8206,71280,97.4711,0.6007,0.5762,0.039,0.0001,4.2711,0.0001,24.6262,41.6175,6.5536
10/9/2023,Najran Province,45208Najran Province,2896.0949,33439,97.3585,0.5487,0.5653,0.0631,0.0001,2.0055,0.0001,50.4921,68.2719,13.6909
10/10/2023,Southern Region,45209Southern Region,22423.0602,229591,97.5834,0.6241,0.59,0.0392,0.0001,4.6483,0.0001,22.3686,44.9947,4.886
10/10/2023,Western Region,45209Western Region,2611.8513,37967,97.291,0.882,0.7518,0.0297,0.0002,1.6042,0.0002,52.0699,66.1678,12.8907
10/10/2023,Abha,45209Abha,1262.3839,13191,98.3819,0.6248,0.5285,0.0213,0.0001,9.0317,0.0001,7.5185,23.493,1.7892
10/10/2023,Khamis Mushait,45209Khamis Mushait,1213.4195,15898,99.1068,1.2921,0.9441,0.0175,0,8.0876,0,6.3211,21.6815,1.0682
10/10/2023,Jizan,45209Jizan,1011.3778,10522,99.1979,1.0469,0.9755,0.0114,0.0001,5.6095,0.0001,12.9067,29.3697,2.0778
10/10/2023,Najran,45209Najran,1326.4185,17706,98.9659,0.7683,0.7935,0.0238,0.0001,2.4934,0.0001,41.0734,62.1889,8.502
10/10/2023,Bishah,45209Bishah,1009.6877,10073,97.8601,0.4114,0.4313,0.0317,0.0001,5.12,0.0001,21.8821,48.5816,5.1526
10/10/2023,Muhayel,45209Muhayel,847.4675,7118,96.5759,0.4048,0.4308,0.0547,0.0001,3.3533,0.0001,33.4535,49.277,11.3154
10/10/2023,Abu Arish,45209Abu Arish,516.7273,5975,99.3893,1.3409,1.023,0.0061,0,6.2264,0,12.2895,29.596,2.3201
10/10/2023,Sabya,45209Sabya,472.0202,5115,99.3687,1.3903,1.0857,0.0059,0,5.0701,0,15.8016,31.2488,2.9127
10/10/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45209Cluster=Aseer CL2,Rule Name=Opt Clusters",2522.7142,29497,98.5245,0.8095,0.6886,0.0225,0.0001,6.9313,0.0001,10.6092,30.7074,2.0598
10/10/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45209Cluster=Jizan CL2,Rule Name=Opt Clusters",4262.1961,37813,96.9443,0.5743,0.5532,0.0514,0.0001,3.9652,0.0001,28.1266,46.8945,7.2604
10/10/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45209Cluster=Aseer CL1,Rule Name=Opt Clusters",2368.1217,23393,97.8487,0.5817,0.5325,0.0307,0.0001,7.8955,0.0001,10.695,29.9489,2.4164
10/10/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45209Cluster=Aseer CL3,Rule Name=Opt Clusters",3783.6854,35717,96.6619,0.5388,0.5281,0.0544,0.0001,3.0371,0.0001,37.6295,52.0831,12.8605
10/10/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45209Cluster=Aseer CL4,Rule Name=Opt Clusters",2981.8913,35295,98.0872,0.7023,0.6445,0.0259,0.0001,3.0938,0.0001,32.815,59.3525,7.0791
10/10/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45209Cluster=Jizan CL1,Rule Name=Opt Clusters",3342.206,32241,98.1263,0.7237,0.6718,0.0262,0.0001,3.9448,0.0001,24.5483,42.7386,6.1739
10/10/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45209Cluster=Najran CL1,Rule Name=Opt Clusters",2185.5281,27070,97.961,0.6648,0.6721,0.05,0.0001,2.0786,0.0001,47.6749,67.5834,10.9707
10/10/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45209Cluster=Najran CL2,Rule Name=Opt Clusters",645.7562,5377,95.3891,0.333,0.3732,0.0802,0.0002,1.9952,0.0002,56.624,68.6232,23.9011
10/10/2023,Aseer Province,45209Aseer Province,11659.2697,123938,97.6736,0.6333,0.5854,0.0352,0.0001,5.4023,0.0001,18.196,41.5638,3.8293
10/10/2023,Jazan Province,45209Jazan Province,7595.627,69911,97.4766,0.6312,0.5986,0.0401,0.0001,3.9693,0.0001,26.3967,44.9357,6.719
10/10/2023,Najran Province,45209Najran Province,2837.2023,32554,97.4001,0.5511,0.57,0.0563,0.0001,2.0581,0.0001,49.8397,67.8736,13.5003
10/11/2023,Southern Region,45210Southern Region,22518.602,233648,97.5961,0.6244,0.5904,0.0394,0.0001,4.6492,0.0001,22.4513,44.9007,4.896
10/11/2023,Western Region,45210Western Region,2638.8679,37456,97.1464,0.867,0.7359,0.0336,0.0002,1.6453,0.0002,50.8871,64.7781,12.8738
10/11/2023,Abha,45210Abha,1256.3847,13409,98.2961,0.621,0.5203,0.023,0.0001,9.1193,0.0001,7.3921,22.8772,1.7493
10/11/2023,Khamis Mushait,45210Khamis Mushait,1232.877,16142,99.075,1.293,0.9616,0.0168,0,8.0912,0,6.4361,21.9949,1.1039
10/11/2023,Jizan,45210Jizan,1013.0577,10996,99.2262,1.0673,0.9984,0.0106,0.0001,5.563,0.0001,13.2474,28.8745,2.1638
10/11/2023,Najran,45210Najran,1315.108,18084,98.9462,0.7553,0.7584,0.0232,0,2.522,0,40.7594,62.295,8.311
10/11/2023,Bishah,45210Bishah,995.5705,10029,97.9036,0.405,0.427,0.0355,0,5.1223,0,21.9329,48.3472,5.1494
10/11/2023,Muhayel,45210Muhayel,803.1777,7080,96.915,0.4246,0.4631,0.0568,0.0001,3.0411,0.0001,35.8276,50.8885,12.3517
10/11/2023,Abu Arish,45210Abu Arish,549.2692,5878,99.3913,1.366,1.0989,0.0062,0,5.7331,0,14.1675,32.7148,2.59
10/11/2023,Sabya,45210Sabya,462.934,5072,99.4888,1.5282,1.1523,0.0069,0,4.9223,0,16.4991,32.7784,2.7468
10/11/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45210Cluster=Aseer CL2,Rule Name=Opt Clusters",2558.5834,29903,98.4689,0.7925,0.69,0.0236,0,6.9422,0,10.743,31.0543,2.0999
10/11/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45210Cluster=Jizan CL2,Rule Name=Opt Clusters",4258.1204,36771,97.1309,0.5975,0.5722,0.0462,0.0001,3.8395,0.0001,29.0679,48.1233,7.4698
10/11/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45210Cluster=Aseer CL1,Rule Name=Opt Clusters",2319.0563,24966,97.7991,0.5569,0.4974,0.0327,0.0001,8.131,0.0001,10.1997,28.3444,2.3512
10/11/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45210Cluster=Aseer CL3,Rule Name=Opt Clusters",3726.4087,36985,96.6675,0.5458,0.5359,0.0555,0.0001,2.9825,0.0001,37.9689,52.0468,13.1793
10/11/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45210Cluster=Aseer CL4,Rule Name=Opt Clusters",3003.3721,35455,98.0288,0.6967,0.6536,0.0272,0.0001,3.0417,0.0001,33.3209,59.2805,7.1886
10/11/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45210Cluster=Jizan CL1,Rule Name=Opt Clusters",3364.7249,32995,98.1085,0.7271,0.6684,0.0274,0.0001,3.9126,0.0001,25.1221,42.4581,6.4182
10/11/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45210Cluster=Najran CL1,Rule Name=Opt Clusters",2171.1395,27316,97.9724,0.6569,0.6567,0.0517,0.0001,2.0814,0.0001,47.5875,67.8297,10.7877
10/11/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45210Cluster=Najran CL2,Rule Name=Opt Clusters",640.6598,5411,95.5188,0.3292,0.3703,0.0801,0.0002,2.008,0.0002,56.0956,68.3623,23.2998
10/11/2023,Aseer Province,45210Aseer Province,11610.592,127353,97.6449,0.6293,0.5855,0.0365,0.0001,5.4417,0.0001,18.0684,41.1482,3.8061
10/11/2023,Jazan Province,45210Jazan Province,7613.7332,69612,97.5705,0.6474,0.609,0.0378,0.0001,3.8851,0.0001,27.1505,45.4247,6.9483
10/11/2023,Najran Province,45210Najran Province,2817.7398,32837,97.4365,0.5443,0.5589,0.0576,0.0001,2.0631,0.0001,49.6641,67.9886,13.2685
10/12/2023,Southern Region,45211Southern Region,22152.4088,229982,97.651,0.6315,0.6042,0.0387,0.0001,4.5928,0.0001,22.6864,45.8883,4.9051
10/12/2023,Western Region,45211Western Region,2586.1218,38481,97.1534,0.8667,0.7315,0.031,0.0003,1.7092,0.0003,49.6016,63.7393,12.5953
10/12/2023,Abha,45211Abha,1242.4945,13079,98.3373,0.6264,0.5328,0.0215,0.0001,9.006,0.0001,7.4823,23.9834,1.7511
10/12/2023,Khamis Mushait,45211Khamis Mushait,1212.7701,16277,99.1032,1.3114,0.9637,0.0167,0,8.128,0,6.4592,22.1319,1.1024
10/12/2023,Jizan,45211Jizan,988.8842,10860,99.25,1.0786,1.0329,0.0111,0.0001,5.4873,0.0001,13.6412,32.4584,2.0491
10/12/2023,Najran,45211Najran,1293.5125,17512,98.9992,0.7725,0.7945,0.026,0.0001,2.4738,0.0001,41.0668,62.473,8.2381
10/12/2023,Bishah,45211Bishah,991.7408,9853,97.7523,0.4016,0.4194,0.0334,0,5.2506,0,21.8185,47.7121,5.2226
10/12/2023,Muhayel,45211Muhayel,706.8073,6828,97.7991,0.535,0.6011,0.036,0.0001,2.2289,0.0001,42.9002,56.4411,15.0134
10/12/2023,Abu Arish,45211Abu Arish,526.0454,5923,99.3645,1.2958,1.0076,0.0065,0.0001,6.0688,0.0001,12.9593,31.6773,2.4588
10/12/2023,Sabya,45211Sabya,458.5378,5225,99.4391,1.5046,1.163,0.0075,0,4.8243,0,17.0401,35.8985,2.9253
10/12/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45211Cluster=Aseer CL2,Rule Name=Opt Clusters",2530.9194,29640,98.4726,0.8179,0.7137,0.0224,0,6.928,0,10.848,31.5308,2.1042
10/12/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45211Cluster=Jizan CL2,Rule Name=Opt Clusters",4181.6127,36519,97.1738,0.5912,0.5714,0.0447,0.0001,3.8714,0.0001,28.7587,48.4584,7.415
10/12/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45211Cluster=Aseer CL1,Rule Name=Opt Clusters",2301.4783,23790,97.9474,0.585,0.5302,0.0297,0.0001,7.9686,0.0001,10.418,29.5957,2.3402
10/12/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45211Cluster=Aseer CL3,Rule Name=Opt Clusters",3633.0708,35672,96.9353,0.5793,0.5786,0.052,0.0001,2.7828,0.0001,39.5132,53.2346,13.6526
10/12/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45211Cluster=Aseer CL4,Rule Name=Opt Clusters",2919.5652,35291,98.0026,0.6867,0.6319,0.0279,0,3.1732,0,32.3433,58.1128,7.0686
10/12/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45211Cluster=Jizan CL1,Rule Name=Opt Clusters",3371.9882,32853,98.0847,0.713,0.68,0.0273,0,3.7586,0,26.3508,45.9288,6.6577
10/12/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45211Cluster=Najran CL1,Rule Name=Opt Clusters",2149.5889,26853,97.9233,0.6573,0.6672,0.0557,0.0001,2.0574,0.0001,47.691,67.8178,10.7681
10/12/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45211Cluster=Najran CL2,Rule Name=Opt Clusters",647.5071,5570,95.4514,0.3346,0.376,0.0842,0.0001,2.0093,0.0001,55.8924,67.8192,23.4833
10/12/2023,Aseer Province,45211Aseer Province,11387.8433,124314,97.7621,0.6501,0.6071,0.0345,0.0001,5.3887,0.0001,18.1752,41.7558,3.7634
10/12/2023,Jazan Province,45211Jazan Province,7544.9562,69336,97.5819,0.6393,0.6142,0.0369,0.0001,3.8363,0.0001,27.5521,47.1641,7.034
